file	paragraph	score	chars	preview
059.尤清明于责人、昧于知己.txt	2	5	298	邱连辉竞选屏东县长失败，不甘寂寞之余，高速投靠国民党，竟出任省政府顾问兼诉愿委员会主任委员。1月17日《八十年代》登出尤清谈话，尤清说，事先他劝阻邱连辉，理由有二：“第一点，选举的失败不值得灰心，因为以他一人的力量与国民党对抗自然是处于劣势。第二点，依他的身分、地位‘管’邱创焕是绰绰有余，何必屈就邱创焕之下呢？”尤清的话，都言之成理、都没有错。但是，令人不解的是：你尤清这次抢破头来竞选台北县长，幸亏你落选了；如果你没落选，当上台北县长，试问以那时候的县太爷“身份、地位”，是受谁“管”呢？国民党省主席邱创焕岂不正是你
060.辜振甫出丑记.txt	3	2	457	舒尔兹的“中堂脾气”台北也领略过。今春台北工商界巨子辜振甫专程来华府，为争取美国支持中华民国加入太平洋社区组织奔走，事后，舒尔兹曾在国务院设宴，款待一些热心推动这一组织的各国知名之士，辜振甫与舒尔兹同席。宴会进行中，舒尔兹特请外国客人们即席致词。轮到辜氏讲话时，辜氏本于爱国热忱、做点国民外交的心理，希望美国供应高性能战机给台湾，岂知舒尔兹一听此话勃然大怒，立即愤然离席而去，使得宾客相顾愕然。亚太事务助理国务卿伍夫维兹、国务院负责亚太社区事务的费朋克大使尾随舒尔兹退席，被舒尔兹狠狠的训斥了一顿，责备他们怎么能让辜振甫
060.辜振甫出丑记.txt	4	3	219	辜振甫也、钱复也，他们真可恨、可耻、又可怜！其实话说回来，老美国务卿实在是错怪了这位国民党中常委。舒尔兹不知道，辜振甫的即席致词，根本不是说给华府的舒尔兹听的，乃是说给台北的蒋经国听的。这个情况，一如当年国民党外交部长魏道明在联大演说，当时大会主席赶魏道明下台，魏道明仍不肯下台，还是要说个没完，原因无他，要说给在台北的蒋介石听耳！——洋人的智能毕竟比国民党正式外交官和“国民外交官”差一大截，舒尔兹太不可怜人啦！（1986年1月29日）
061.橘皮何辜？.txt	2	5	199	初一午间华视新闻，国民党竟利用独占的传播媒体，提倡迷信，访问起当代“妖僧”林云来！林云说，“中华民国”国运已经否极泰来，“中华民国”的气非常兴旺，现在走泰来的运，大陆则是乌云蔽日。大家接祥气、除晦气的方法，初一、十五晚上子时（11至1点）以十五分钟时间，用九片新鲜橘子皮，剪成圈形，扔到每个主要房间去。……接着他以指上手势为蒋经国祈福。——一派迷信的妖妄之行，看了真令人厌恶。（1986年2月9日）
063.打官司的成与败.txt	2	2	123	我在国民党统治之下，一直是以“成固欣然，败亦可喜”的心态打官司的。我反正站在正义的一边，法官苟有异数，同我一边，是谓“欣然”；法官同流合污，不同我一边，但他们的判决书可以被我遗臭万年，留为历史活证，这也不错，是谓“可喜”。（1986年2月12日）
065.呜呼胡适专家！.txt	2	9	739	台大历史系教授张忠栋，《在动乱中坚持民主的胡适》讲稿（1986年2月25-27日）中，用的是“蒋委员长与汪精卫于民国二十三年11月27日发表一则通电”的次序，这是与史法不合的。汪精卫当时排名明明在前，如今崇蒋抑汪，当然不对。又说“胡适写信给周鲠生，公开发表于《独立评论》”云云，更是大错。《独立评论》创刊于1932年5月22日，停刊于1937年7月25日，共出二四四期，是抗战前的重要刊物。《独立时论》则是抗战后的产物，创于1947年。1948年4月，曾有《独立时论集第一集》出版（发行者独立时论社、发行所北京大学出版部
066.借死人骗活人.txt	2	8	373	四月六日《中国时报》登共产党那边的消息，说：“昨天，中共主动在北平召开了‘天安门事件’十周年的纪念大会，……今年是文化大革命发起的二十周年，也是周恩来死亡、‘天安门事件’、‘唐山大地震’、毛泽东死亡、‘四人帮’被逮、华国锋政变‘登基’、文化大革命结束十周年，在这一连串的大日子中，难免激发人们的沉思，尤其是中共既没有回答去年学生提出的问题，又没有解决物价飞涨造成的经济衰退。此时此刻，人们郁积在心头的‘闷气’，很可能就会借‘天安门事件’十周年寻求发泄，导致历史重演。鉴于此，中共才主动搞了这次‘纸船明烛照天烧’（意即‘借
067.戒严四十年？.txt	2	8	237	1949年5月19日，国民党在这一天起在台湾实施戒严。最近，郑南榕发起“五一九绿色行动”，来纪念这个“台湾戒严日”。在菲律宾“黄色运动”成功的今日，这一行动，当然别有意义。回想1982年10月15日，孙运璿在立法院答复许荣淑，居然说：“戒严令不是实行多久的问题，而是该不该实行的问题，该实行，三十年要实行，四十年也要实行！”这种悍然无耻的心态，真是千古所无。不过，国民党要想戒严一戒四十年，恐怕也时不我与了，至少孙运璿看不到，他的主子蒋经国也看不到了。（1986年4月8日）
068.收音机何辜？电视机何辜？.txt	2	5	208	3月28日国民党《中央日报》载：三十九岁的工厂职工接瑞华，酒后观看电视连续剧，不知何故突然捣毁电视机，凌晨被家人发现上吊自杀断气命绝，其妻抚尸恸哭，悲伤逾恒云云。使我联想到蒋介石当年从广播中听到李宗仁当选副总统时，曾捣毁收音机；徐复观从电视中看到梁容若著书得奖时，曾捣毁电视机。可见“自天子以至庶人”，虽口诵圣人“不迁怒”之训，但动起手脚，却都性好此道也。只是收音机何辜、电视何辜，令人不解耳！（1986年4月8日）
069.“视弃天下，犹弃敝屣也！”.txt	1	2	13	“视弃天下，犹弃敝屣也！”
069.“视弃天下，犹弃敝屣也！”.txt	2	7	207	菲律宾祸国者马科斯夫人，3月5日在美国接受访问，答复她遗留在菲律宾三千双鞋子的事。她说：“我不相信那里有三千双鞋子。那是我财产的全部，我从不丢弃任何东西，即使是坏掉的拖鞋和高跟鞋，我不是浪费的人，这些鞋子是过去近二十一年中留下的。”真是奇论也！从不丢弃任何东西，就可大量买进任何东西而不构成浪费么？孟子说：“视弃天下，犹弃敝屣也！”如今马夫人总算“天下”与“敝屣”被迫两弃了，孟子真是预言家！（1986年4月8日）
070.黄炎培记蒋介石暗杀事.txt	3	6	328	辛亥革命写完了吗？还有一件事，我不能不附录在这里。辛亥11月25日夜，革命大领袖之一陶成章号焕卿在上海广慈医院被刺死，刺客为谁？怎样刺杀？很有人说是陈其美命蒋介石刺死的。各种记载，大都推给他人，脱卸自己。无论如何，从整个革命说来，总是一件很大不幸的事。我是认真写日记的。根据我的日记：1927年6月3日，上海澄衷中学校校长浙江人曹慕管和我漫谈。曹说：“我民元，病卧广慈医院，1日傍晚，蒋介石来谈，临行说：‘我们今晚将做一件大事。’夜半，忽闻枪声，别室陶焕卿中枪死了。”有深知此中秘密的告我：“陈其美嘱蒋介石行刺陶焕卿，蒋
070.黄炎培记蒋介石暗杀事.txt	4	3	116	黄炎培感慨说：“爱国主义、民主主义、人道主义、反封建主义，许多同志为了实现这些理想，不惜牺牲生命，是大大可敬的。太可惜的是发现了若干人枪口不对外而对内。这些从革命全局说来，到底是很大很大的损失。”真是沉痛之言。（1986年4月8日）
071.三中全会的怪老子.txt	2	2	149	国民党三中全会，秘书长江苏人马树礼，把“三中全会的闭幕”发音成“三中全会的屄毛”；中常委贵州人谷正纲，把“国父遗嘱”都背不完，在宣读之际，忽然忘了下文。我笑猜这是死鬼汪精卫作怪之故。谷正纲以前跟汪精卫，而汪精卫是“国父遗嘱”的执笔人，如今在六十年后，开老谷一玩笑，大有可能也！（1986年4月8日）
073.扫把星看扫把星.txt	2	3	160	报载观测哈雷彗星不仅在民间造成一股热潮，更引起国军将领们的浓厚兴趣，据悉，3月19日，就有多位国军将领加起来共有“五十二颗星”群集联勤鹅銮鼻活动中心，专程赶去一睹哈雷彗星景象，场面甚为壮观。可惜的是，当活动中心主任正为将领们简报哈雷彗星时，屋外却下了一场大雨，浓云密布，遮盖了哈雷彗星，以致将领们乘兴而来却败兴而归云云。
074.计程车司机与李敖.txt	2	4	97	坐计程车，司机一声不响。下车后拒收车资，只说：“支持你，不收车资。”我强把车资留在座位上。这位司机先生真可记，他看出乘客是李某人，可是不说一句好奇的话，真是木讷近仁者矣。（1986年4月27日）
075.外交部次长关镛的丑陋.txt	9	2	57	这一文件，一来可以看到国民党外交部高层人员的腐败，一来可以看到“敢怒不敢挺身的职员”的不平。（1986年5月1日）
076.国民党的外交.txt	2	3	409	西方俗话说：“外交是用最好的方法，做出并说出最脏的事。”（Diplomacy is to do and say the nastiest thing in the nicest way．）这种俗话，乃是洞彻外交通则而来。这种外交通则，传统的中国人并不太懂。传统的中国人，只懂得“万国衣冠拜冕流”、只懂得“夷狄进入中国则中国之”。但是中国人不懂得万一万国不肯拜冕旒或夷狄不肯进入中国则怎么办？光凭军队去打固不是办法；“怀柔”、“和亲”、“人质”、“驭夷”、“赏赐”。“片板不许入海”等等手段，有效的程度也不乐观。于是，中国
077.先烈家属下场.txt	2	3	153	午与王小痴谈。小痴说：“黄花岗七十二烈士，福建省十九人。最出名的是林觉民，他的孙子和我小学同学。意映我也见过。只知道抗战时全家饿死。在方声涛做福建省长时，这些烈士家属定下由省府供养的例子，后来国民党就不太履行，经常欠付，到了抗战，就中断了。”由此可见，同志无情如此，革命先烈尚可为哉？（1986年7月2日）
078.党外助选下场.txt	2	4	26	8月9日，台北县党外苏克福寄来质问尤清的信，其中说：
078.党外助选下场.txt	5	2	333	讵知，在台端虽败犹荣的县长选战结束后，台端在三重市成立的北县服务处里，竟不时传出本人曾侵吞台端“老师太捐款拾万元”的不实言论（上事有多位人士在台端服务处亲耳听闻可为证），恶意中伤本人，使不明就里者误信为真实，令本人蒙冤不清。现今党外伦理道义之沦落已极，为免相互攻讦争执，予人笑柄而削减内部实力，本人原思养晦于自宅，背黑锅不思澄清，牺牲自我以成全台端之一世英名；但继思，有被误会而不乘机解释清楚，若致使他人以本人为实例，作为替台端助选将落得如此下场的“楷模”，误认为台端深藏不露具有汉高洪武杀功臣“狡兔死，走狗烹”之高明手
079.我就是神、吾就是高人.txt	4	3	78	这段话甚逗。我写文章，真希望“冥冥中似有神助或高人指点”，问题是何方神圣能助我呢？哪来高人来指点我呢？事实上，我就是神、吾就是高人也！（1986年9月9日）
080.五十年前的批语.txt	3	3	141	某路局一员司，因承办某项公事，颇难着手，须增加经费方可集事，乃上签呈于上官，历述此事之困难，及应增加费用之理由。签上，上官批曰：“核阅所呈，一则曰畏难，再则曰要钱，远之不如岳武穆，近之不如拿破仑，所请不准。”盖以武穆有“文官不爱钱”，及拿翁有“吾之字典中无难字”之语，遂如此引用也。
081.日历在我眼中全是黑字.txt	3	3	62	工作——我这行的工作——对我从来就是快乐，因此，我实在不懂人家问我“近来作何消遣？”我根本不觉得有什么好消遣的、需要消遣的。
083.杨传广与一记耳光.txt	2	6	416	今天报上说：“亚洲铁人杨传广，今天决定‘以行动证明一切’，提前于明天返回台北，以澄清有关他的谣传。杨传广目前正以中华民国亚运考察团团员的身分，在韩国访问，原定10月6日随团返国。因为谣传他有意前往中国大陆，担任中共‘中国体委会副主任’。他决定提前返国，以行动澄清谣言。中华民国驻韩国大使邹坚，对杨传广以行动证明爱国的做法，表示赞扬与钦佩。邹坚今天下午曾与杨传广晤谈后告诉中央社记者，杨传广表示‘很不会讲话，不晓得要如何澄清’无谓的谣言。但对邹大使对他的信任，表示安慰。”这段消息，使我想起：杨传广这种提前返台的表态与急促
084.“贤”就“贤”吧！.txt	2	4	147	今天报载坐落在济南路上的立法院新盖大楼落成后，取名“群贤楼”，一年多来有关名称问题，时有争论。因为有的立委认为，自喻“贤”人，实有未妥。依我看来，这些立委毋乃太谦了。因为“中华民国”明明是蒋家天下的“中华帝国”，却自喻“民”国不误，立委老兄们“贤”它一下，又何必脸红哟！（1986年9月26日）
085.捣乱七要件.txt	2	2	144	1936年2月27日，王正廷在厦门演说，题目是：“要如何去破坏一个团体？”方法有七：一、开会不到；二、每到必迟；三、到会不发言；四、散会后发不负责的批评；五、选举必争；六、争到手了又不负责；七、争不到手便宣告退会。这七点高招，前四点国民党最拿手；后四点党外最行家。（1986年10月7日）
089.来回带物法.txt	2	3	211	我是天下第一忙人。忙的情形，有“来回带物法”可见一斑。“来回带物法”是我自己摸索出来的方法，就是在家里，只要一走动身体，不论从书桌到餐桌，或是从这间房到那间房，来去之间，绝不空手，总要顺便带件资料，把相关的一切顺手归位。甚至小便时也此尿不白洒，一边小便，一边看马桶盖上的零星资料，顺手带回，即予分类入档。虽然这样勤勉，一天下来，总还觉得时间不够用，恨不能延寿半世纪，把永远做不完的事，再多做一些。（1986年10月12日）
091.工专长寿·台大短命.txt	2	2	178	台北工专今日庆祝建校七十五周年，显然是从日治时代创校起算的。但是台湾大学的建校算法却邪门得很。它明明建校在1928年（若从医学部起算，且可追溯到民国前十二年之台湾总督府医学校），却被拦腰剪断，硬从1945年抗战胜利接收台北帝国大学算起，真是太没道理了。比较起来，台北工专是小学校，反倒可以不被注意，得保前史。此所谓“校失求诸小”也。（1986年11月1日）
094.“泪阑干”与“倚阑干”.txt	2	3	291	阑干在古典文学里有两个用法，一个是“泪阑干”的用法，一个是“倚阑干”的用法。前者的阑干是“纵横”的意思，所以蔡琰《胡笳十八拍》中说“岂知重得兮入长安，叹息欲绝兮泪阑干”，就是指泪流满面；后者的阑干是“栏杆”的意思，所以李白《清平调》中说“解释春风无限恨，沉香亭北倚阑干”，就是指倚栏寄怀。这两个用法本是分开的，如果有美人焉，要一边泪流满面一边倚栏寄怀，那就阑干又阑干，二合一矣。不过，这并不是什么好现象，虽然很诗意。但我看到一张裸女图，一洋美人也是倚栏，但却一派勾魂巧笑，全无泪痕，看后不由觉得“倚阑干”派实比“泪阑干”
096.广告成问题吗？.txt	2	3	385	这次国民党政府和它“美国爸爸”订中美烟酒协议，五次谈判下来，丧权辱己，丢人之至。今天国民党《中央日报》登：“经济部高级官员指出，我国在中美烟酒谈判的计价方面让步，是换取美国烟酒进口商的广告数量，这显示政府宁可收入减少，也不放弃保障国民健康的原则。”“这位官员承认：最初美方同意的公卖利益比现在协议的数字高；但是要求不能有广告方面的限制，我方担心在强力促销下，会使青少年吸烟人口大增，因此坚持不能大作广告，经反复磋商，双方各让一步。”云云，听来不胜好笑。查国民党禁刊李敖和党外书刊的广告，一声令下，各报纷纷拒登，既然行政命
097.民进党绝非佳兆也.txt	2	7	162	唐朝玄武门之变，李世民的哥哥李建成、弟弟李元吉都被杀。唐高祖问左右意见，萧瑀、陈叔达说：“建成、元吉本不预义谋，又无功于天下。”无功如此，竟想夺权，自然招祸。今天的所谓民进党新贵，大都也是“不预义谋，又无功于天下”的党外投机者，这种人篡夺党外正统，一如当年蒋介石篡夺国民党正统，对党而言，绝非佳兆也。（1986年12月9日）
099.只要前三名还算客气的呢！.txt	2	3	220	1979年6月，远景出版社沈登恩为我印《独白下的传统》。我在扉页里自我歌颂，说：“五十年来和五百年内，中国人写白话文的前三名是李敖，李敖，李敖，嘴巴上骂我吹牛的人，心里都为我供了牌位。”——这几句“复出题辞”，看过的人，震于气魄者固多，骂我吹牛者亦不少。殊不知《释常谈》中记谢灵运的话，比我还吹得凶。谢灵运说：“天下才一石，曹子建独占八斗，我独得一斗，天下共分一斗。”可见我只要前三名而已，谢灵运和曹植却要十分之九呢！（1987年2月6日）
101.“知彼知己，量敌为计”.txt	1	2	11	“知彼知己，量敌为计”
101.“知彼知己，量敌为计”.txt	2	2	34	《梦溪笔谈·权智》写韩信知兵，善于“知彼知己，量敌为计”，最为精采：
101.“知彼知己，量敌为计”.txt	3	5	498	韩信袭赵，先使万人背水阵，乃建大将旗鼓，出井陉口，与赵人大战，佯败，弃旗鼓，走水上。军背水而阵，已是危道，又弃旗鼓而趋之，此必败势也。而信用之者，陈余老将，不以必败之势邀之，不能致也。信自知才过余，乃敢用此耳。向使余小黠于信，信岂得不败？此所谓“知彼知己，量敌为计”。后之人不量敌势，袭信之迹，决败无疑。汉五年，楚、汉决势于垓下，信将三十万自当之，孔将军居左，费将军居右，高帝在其后，绛侯、柴武在高帝后。信先合不利，孔将军、费将军纵楚兵不利，信复乘之，大败楚师。此亦拔赵策也。信时威震天下，籍所惮者独信耳！信以三十万人不
102.抢夷齐与抢荷马.txt	2	2	408	伯夷、叔齐饿死在首阳山，首阳山在哪里？众说纷纭，但“后世好奇之士，争欲私之”（杨恩《首阳山辨》中语）。结果有的说首阳山在辽西、有的说在偃师、有的说在蒲坂、有的说在陇西、有的说在歧山之西，遂有五首阳之说。其实这种锦上添花式的附会，西方也一样。荷马死后，有七个城市“争欲私之”。海伍德（Thomas Heywood）说荷马生前在七城无片瓦（Seven cities warr'd for Homer, being dead，／Who， living， had no roof to shroud his head．）；苏厄德
103.警备总司令大发雷霆.txt	2	3	113	下午消息：前天晚上，“陈守山上将”在夜市私访，看到李敖著《蒋介石研究续集》一册，昨天一早开会，大发雷霆，责手下查禁不力，李敖的禁书竟有漏网！10点钟起，各路人马分批倾巢而出，约五十余人，到各书摊反复做地毯式搜查，闹到夜深方停。
104.法律延宕也别有好处.txt	2	3	183	哈姆雷特（Hamlet）把“法律的延宕”（the law’s delay）列为人生苦痛之一，但对我说来，却觉得延宕之中，也别有一种凌迟敌人的战斗风味。洋人谚语说：“Sow the wind and reap the whirlwind．”（恶有加倍恶报；恶事之报，果大于因，为恶者终食更恶之果。）看到在延宕中，敌人一个个遭到加倍恶报，不亦快哉！（1987年3月8日）
106.望风.txt	2	4	175	侯赢望风刎颈，报知己也；李陵望风怀想，念知己也。望风是一种浩瀚的心境。侯赢出了险棋给信陵君下，在信陵君奔赴前线的时候，七十岁的侯赢说我太老了，不能共患难，但是算计你们到达前线的时候，我“北乡自刭，以送公子”（面向北方，以自杀来答谢你，给你送行）。侯赢这种奇人奇事，千载之下读之，犹令人震撼不已，这种隐士，真是隐而不退的大豪杰啊！（1987年3月9日）
107.一榻内外.txt	2	3	196	胡虚一先生算是“大有为政府”肯照料的老退伍军人之一，前些日子他被恩准有终老之所，他兴致冲冲，跑去一看，原来终老之所竟是一间房中许多榻榻米中的一块榻榻米！国民党如此待遇大陆老兵，真堪令人痛恨！宋人笔记《邵氏闻见录》记宋太祖冒风雪夜访赵普，说：“吾睡不着，一榻之外，皆他人家也。”宋太祖的意思是敌国未灭、天下犹非我所有之意，如今天下非国民党所有，所以一榻之内，即他人家矣！（1987年4月13日）
108.死后走运与死后发财.txt	2	3	205	美联社伦敦3月31日电讯说：“印象派大师梵高一生穷苦潦倒，他的名画《向日葵》，生前连125美元也卖不出，结果30日在克里斯蒂（Christies）拍卖公司竟以有史以来最高的价格卖出。一位匿名买主采电话竞标，以3985万美元的高价买下，创下了画作拍卖的新纪录。”按这天拍卖之日，正是梵高134岁冥诞。此公生前潦倒，死后走运，他做梦也没想到，在他134岁生日之日，竟可这样为人大发死后财也！（1987年4月13日）
109.旅美六人电话.txt	2	3	100	下午会云、黄三、继梅、以棋、绪华、Leslie六位，从休斯顿来电。黄三说：“殷海光生前对我说：‘我不要死，我要睁着眼睛看他们如何收场。’可是殷海光死了，我们可要活着看收场啊！”（1987年4月26日）
110.掐死“伪”文星.txt	5	4	222	问我是否仍同意和解，我说同意。林建说他在星期天（26日）再去看萧孟能，敲定后，晚上给我留字，将于星期一（27日）约我一起去土城看守所当面与萧孟能大家签字，问我可方便？我说：“诸葛亮三气周瑜以后还去东吴吊周瑜丧呢，有什么不方便？我去看孟能，我还会买点水果送他呢！不过水果是在土城看守所福利社就地买的，不是从台北买了带去的，免得孟能怀疑我毒他。土城看守所福利社卖的水果，不经买方的手，就直接送到囚犯手上了，可以放心吃呢！”林建、信疆听了，都笑起来。
111.只准家祭，不准奔丧.txt	4	3	67	最近有劳工写信请教“省政信箱”，指称劳工的父母在大陆死亡，有电信证明是否可以请“丧假”，省社会处长许荣宗针对此一问题，做了以上的表示。
112.吴越潮死了.txt	2	2	94	今天《新生报》登洛杉矶4日专电：“立法委员吴越潮今天因心脏病病逝此间寓所，享年七十三岁。吴越潮毕业于北京大学，曾任黑龙江省政府财政厅长、中华民国财政学会理事长、中国租税研究会理事长等职。”
113.萧郎的无奈.txt	2	6	120	小蕾电李放，说陆啸钊去探监会萧孟能，啸钊说你跟李敖是多年老友，如今李敖坚持你道歉才不追究你诬告他的官司，我看你就道个歉吧。孟能面露无奈之色，说：“我愿意道歉，你去问问剑芬吧。”王剑芬竟有如此女权，我听了，一直忍不住笑。（1987年5月6日）
114.“没有人敢告他”.txt	1	2	8	“没有人敢告他”
114.“没有人敢告他”.txt	2	3	97	今天上午在地院十七庭开控司马文武等八人庭。司马文武说李敖写文章也有骂人的话，推事黄德贤说：“那是另一回事，别人可以告他，与本案无关啊。”司马文武说：“可是，没有人敢告他。”（1987年5月7日）
116.追加的眼泪.txt	2	3	93	小女生拔牙回来，告诉我说，她在牙医那儿，看到一个小男孩拔牙后好一阵，突然哭了，医生问他是不是疼？他说现在不疼了，可是刚才拔牙时好疼。人能把眼泪这样追加，真是有趣。（1987年8月25日）
117.“敌无分生死”.txt	1	2	7	“敌无分生死”
117.“敌无分生死”.txt	2	3	116	当年蒋介石在庐山谈话时，说“如果战端一开，那就地无分南北，人无分老幼”，都要迎战。如今我却以为，要再加上“敌无分生死”，才能更尽此义。例如我对蒋氏父子，便是如此。对死者鞭尸、对生者追击，这才是复仇者的公理啊！（1987年9月23日）
118.从“李敖死了”到“蒋经国死了”.txt	1	2	15	从“李敖死了”到“蒋经国死了”
118.从“李敖死了”到“蒋经国死了”.txt	2	2	131	在所谓党外人士、所谓民进党员印行“李敖死了”谤书的时候，在所谓无党无派独立经营的国民党同路人刊出“李敖死了”广告大为宣传的时候、我却夷然出版“蒋经国死了”（《蒋经国研究》）的书。谁的境界高、谁的胆量大、谁的枪口真正对外，明眼人一看便知矣！（1987年9月23日）
119.小偷的逻辑.txt	2	4	116	王小痴告人盗印他的文章成书，被告当庭陈述，反倒责怪王小痴说：“原告方面太不体谅人了，他不知道我们印这些书，半夜里搬来搬去多辛苦！”云云。所有小偷都是半夜不能睡觉，出门辛苦的，这样说来，他们不但没罪，还该慰劳呢！（1988年3月4日）
122.要吓一千年后的人一跳.txt	2	6	227	中国小姐选拔，由名女人崔苔菁等担任评判，其结果必选出丑女无疑，以崔苔菁等雅不欲有美人出其头地也！最后选出胡翡翠来，在环球小姐选拔会上果然不堪一竞，被各国佳丽比得大惊失色，连前十名皆未入围、连“地主国”保障名额都无可救也！最妙的，事后记者问她：“若要在地下埋一个千年后才被世人发现的物品，想埋什么？”胡翡翠说：“我的照片。”可见这位女士雄心不小——她的尊容，不但今天吓了中外人士一跳，还要吓一千年后的人一跳！人之不自知也，由此可鉴。（1988年5月25日）
124.双料伪善.txt	2	6	80	西藏佛棍口口声声不用农药、不杀生，但是却大吃牛羊肉，若问这不是杀生吗？他们却说：“不是我杀的。”他们同时还最看不起屠夫，此真双料伪善矣！（一九八八年五月三十日）
126.末.txt	2	3	225	“末”是中国传统的戏剧脚色名目，一般演中年以上男子。元曲中本以“末”与“旦”为当场正角，到了传奇至昆曲，又以“生”“旦”对立为正角，但以“末”开场。所以从字面上看，“末”像收尾，但其作用，又是开场。末代皇帝溥仪这个人，是中国帝王之“末”，但又何尝不是中国平民之“末”？此人的象征意义，真是古之所无、今之绝有。他从帝王转为囚犯、再从囚犯转为平民的过程，最富传奇性。研究这一个人，无异研究了最好的取样，他是人类浮沉对比最强烈的缩影。（1988年6月7日）
128.极权国家的言论尺度.txt	2	2	214	极权国家的言论尺度不是一个，而是两个。一个是官方允许的尺度，一个是因恐惧官方而自我设限的尺度，后者其实比前者还严。前者的尺度是“剃刀”，后者的尺度是“剃刀边缘”，为了跟剃刀保持一点安全距离，所以不能紧逼边缘，而要留点空间。这一空间，就使上限更下降了。按说言论的尺度是要愈来愈突破它的，可是国民党极权下的知识分子没胆量，却愈来愈躲开它，结果“君子自重”的自我设限，比官方允许的极限还要低，官方高枕大乐矣！（1988年11月26日）
129.孙立人种种.txt	2	4	77	昨晚王企祥电话中说：“你不能要求孙立人不愚忠，不愚忠，就不是孙立人了。他在美国念军校，效忠是基础训练之一，所以，不论蒋介石怎么对不起他，他还是不会造反。”
129.孙立人种种.txt	3	2	72	今天午后潘德辉来、陈良埙来。潘德辉说他从台中孙府来，专程转告孙老总叫他转告李先生的话：“衷心感谢李先生，将来身体好些，会到李先生府上登门拜访。”
130.从以文会友到以舞入党.txt	3	2	61	古人以文会友，今人则以舞入党，国民党入党仪式一直是庄严的、神秘的，如今却不择手段一至于此，真可悲也！（1989年1月1日）
131.如此学者教授.txt	2	3	101	陈宏正又来向我借资料。我说：“你一再找我提供资料，你到底借给谁呀？”他说：“是张忠栋托我借的。”我说：“这些学者教授们，他们自己没有本领，却老是靠我们。学者教授是这样成名的吗？”（1989年1月18日）
132.非法当选的首届国代.txt	2	8	462	本月9日，张俊宏、许荣淑请晚饭。许荣淑助理吕金霙问国大选举内幕资料，我说可查《国民大会实录》，并“指示”她哪里可以找到。十天后见报，知道张俊宏主持的台湾政治经济研究室公布报告，共计有四〇九名老国代是非法当选的。报告指出至少有三大疑点：一、当年选举时全国已有七百零二个县市（包括蒙古七盟旗在内）沦陷匪区，其选举系由设在各地的“绥靖公署”负责登记该沦陷区的难民，而由难民互选，各地“绥靖公署”登记的难民多则数百人，少则仅五六人，但也能选出代表其原籍的“中央民代”。据调查，至少有八百零六位国代属于这种“难民民代”或“旅客民代
134.日久见人心.txt	2	3	88	荣文请晚饭，谈到出版甘苦，谈到柏杨不守每月交稿一册的约定。我对席上陈宏正、苏荣泉说：“王荣文与柏杨接触得愈久，愈发现李敖多么好。”王荣文听了，为之苦笑。（1989年2月23日）
