file	paragraph	score	chars	preview
047.王小痴死了一周年.txt	2	10	894	王小痴死了一周年。小痴本名王翼樟，生于1928年。自幼入福州名宦林则徐、沈葆桢后人所创办专收缙绅子弟的童官小学，时书画金石名家陈子奋担任该校美术课程，见小痴少年岐嶷，许为入室弟子。小痴亦受教唯谨，不惰不休，于书、画、印无不精擅，深得陈氏真传，陈氏之篆刻作品，且时由小痴代为奏刀。小痴领悟性高、记忆力强、好读书。胜利后以在学之中学生即兼任福州《三民日报》总编辑，1949年只身来台，先在保安司令部做记录员，后来偶绘《三叔公漫画》由《新生报》连载，与《牛哥漫画》中的土包子、牛伯伯齐名。他主持过《新生报》《新生漫画》周刊，罗致当时漫画家张英超、梁中铭、又铭兄弟、李
048.俞大维当时为何不说话？.txt	2	5	412	今日《世界论坛报》有黄钟《俞大维放马后炮》一则，说“前国防部长俞大维近日欢度九六大寿，他的口述历史《俞大维传》也同时出版。在提到‘孙立人事件’时，俞大维说：‘孙立人不听余伯泉劝告，大事做不成，却出了大事。他如果当我的副部长，肯定什么事都不会发生。’”“俞大维在军界多年，部属将官阅人无数，应该深知孙立人个性习气。若孙真有谋反之意，则自应依法处置，否则应还其清白。但俞大维忝为九人调查委员会之一，明知孙立人系遭诬陷，乃莫须有之罪，自当发挥道德勇气，为孙止谤白冤，奈何竟眼睁睁看着孙立人成为政治牺牲品？当时不说话，现在才来说大话，岂不有放马后炮之嫌？”“况孙立人当
051.杨西崑来坐.txt	4	3	52	他谈到当年蒋廷黻做驻俄大使时，曾持蒋介石的信，向斯大林要回蒋经国。这一史实，推翻了蒋经国自动回来的说法。
053.大陆人民是外国人？.txt	2	3	91	《就业服务法》立法出现妙文，在草案中，第67条有关外国人之规定，民进党籍立委坚持将大陆人民纳入外国人专章之内，最后如其所愿。台湾政客无情短视如此，真令人气愤。（1992年1月12日）
054.李焕侈言变化气质.txt	3	3	103	文中有一段说，“救国团”办各种训练与活动，照“经国先生的指示”，第一目的，在“变化中国青年的气质”。其实，蒋经国、李焕之流，自己又有何气质？中国青年的气质被他们一变化，才真的要命呢！（1992年1月13日）
055.转型期中的知识分子嘴脸.txt	2	4	276	《中国时报》登“转型期中当代知识分子的角色定位”，集合一群教授做知识分子身段发言，其实他们都是好出风头的懦夫而已。其中胡佛指出，现在的知识分子出现泛政治化、泛统独的言论取向，谈学术、文化、公共政策的人少了，什么问题都要以省籍、政治来谈。现在风气大开，知识分子批评的压力和危险性已大为降低，原本可以走出更宽广的言论道路，不料现在情形却正好相反：“实在不知道问题出在哪里！”胡佛这问题提得颇耐寻味，其实答案很简单。这些懦夫教授只是与时推移、投大众所好而已。他们不敢也不能“走出更宽广的言论道路”，所以弄成今天这种滑稽现象。真可厌也！（1992年1月14日）
057.汉奸画家刘海粟.txt	2	3	43	清早六点五十五分中视中国早安播报新闻，由不同二位男音，两度把“刘海粟”说成“刘海栗”。
057.汉奸画家刘海粟.txt	3	3	44	刘海粟当年被《新华日报》点名列为汉奸。此岛上人无知，还乱捧他呢！（一九九二年一月十五日）
060.梁夫人新寡后.txt	2	7	129	在录影带店，有人背后叫我“李敖兄”，回头一看，原来是何怀硕。小聊几句。我说：“我有一次看到你陪梁先生（实秋）回他家，现在你常去看梁太太吗？”他说：“不去了。梁太太也搬走了。梁先生死后，梁先生的朋友都不去了，她又恢复交她以前的朋友了。”（1992年1月17日）
061.陆晋德的观点.txt	3	3	123	轰动一时的东门国小学童陆正被绑架撕票案，高院二审昨日判决结果引起陆正父亲陆晋德强烈不服，他说掳人勒索杀害人质是唯一死刑，未涉案应还他自由，但涉案者也应根据法律给予应负刑责，不能任意减刑，否则难令冤死者及家属信服，他将提出上诉，并呼吁伸张社会正义。
061.陆晋德的观点.txt	5	3	72	他说，陆正案中，当年的少年犯罗济勋于警方侦讯过程中，自始至终均坦承涉案，被一审法官判十五年的有期徒刑，罗自认罪有应得，未提出上诉，现已发监执行。
061.陆晋德的观点.txt	6	3	101	但是案中唯一的女被告吴素贞曾坦承案发时，与邱和顺共同挟持陆正上车，事后翻供，但因原先供词与警方及检方查证有诸多吻合，因此在刑法上属共同正犯，她在二审中却被改判十四年，比罗姓少年判得更轻，请问，正义何在？
061.陆晋德的观点.txt	7	3	106	陆晋德强调，坦承罪犯的比不知悔改的人还重，社会正义在本案判决中未获伸张。他说，他的生活原本已经平静，他与妻子邱素莲也逐渐自“陆正案”的阴影中走出，但是听到上述判决，又勾起他的痛苦回忆，他将坚提上诉，还他陆正公道。
062.惩许案文件.txt	6	7	406	公惩会则认为：按检察官之各级长官依检察一体原则，对于检察官办案应负法定权责，检察官隶属司法行政系统，有依法服从职分，与《宪法》第80条规定法官依法独立审判不尽相同，“大法官会议”释字第13号解释已明示，《宪法》所称有独立审判职责之法官并不包括检察官，而释字第216号系针对法官于审判案件时，对于司法行政机关所为命令仅供参考，并不受其拘束所为之解释，被弹劾人身为检察官，基于前述检察一体之制度与精神，自无释字第216号解释之适用。而法务部乃各地检署之上级监督机关，法务部部长依法监督各级法院及分院检察署，依据权责单位检察司对法律问题研拟之统一结论，登载于法务部公
062.惩许案文件.txt	7	7	384	（三）许阿桂声称：依据最高法院之见解，《刑事诉讼法》第323条第2项“知有自诉”，并不包括不合法自诉。（1）检察官遇有不合法之自诉，非但未予以停止侦查，甚且提起公诉，最高法院见解仍认为公诉为适法，有最高法院1964年台非字第117号刑事判决（证五）可稽，则纵有不合法自诉存在，虽同时提起公诉亦系合法，提起公诉前之侦查程序岂有违法之理。（2）如果违反《刑事诉讼法》第323条第2项规定，即产生同法第303条第2款“已经提起自诉案件，在同一法院重行起诉，应谕知不受理”之结果，是此二条文所谓之自诉应互相对照，为同一之解释。依据最高法院1972年台上字第387号判例
062.惩许案文件.txt	8	6	1267	公惩会则认为：对于法院及检察官处理有关自诉与侦查案件之原则，司法院早已著有第2634号解释，明示：“自诉人在检察官侦查未终结前，均得提起自诉，检察官于提起自诉以后仍继续侦查，并为处分，无论检察官是否知有自诉之存在，而其自诉之效力，均不受其影响，该处分如系不起诉，应认为无效，如系起诉，则法院应依《刑事诉讼法》第303条第2款（旧法为第295条第2款）谕知不受理，并就自诉案件受理裁判。”遵循至今，为法官及检察官处理案件之常规。而处理审认自诉案件是否合法，乃受理自诉案件之法官，非办理侦查案件检察官之职权，检察官未受理自诉亦无从审查，仅于侦办案件知有自诉后，有依
062.惩许案文件.txt	10	5	244	公惩会则认为：现制法院之刑庭法官与检察官之强制处分权尚无大异，其调度指挥司法警察人员无何差别，可期待每一法官与检察官办案，能维护公正发现真实者，无分轩轾；检察官对于侦查中提起之自诉之案件，并得为必要之处分及协助担当，两者办案均可得公正结果，无何不同；况本案关于翁有铭、姜文锱部分系先经人检举向法院提起自诉，而后有告发及分案侦查，告发者又行向法院自诉，则何者有技术规避情事？本案之涉案被告对于法官与检察官办案又有何差别之技术规避可言？所辩如照条文移送，将为“技术规避诉讼”之借口，殊无可采。
062.惩许案文件.txt	11	3	113	（五）许阿桂声称：所侦办的翁有铭等背信案件，依最高法院判例、“大法官会议”解释、学者意见，及司法行政部台1971年令民字第10786号令，台1976年函刑字第09375号函，根本无庸因李许月娥自诉案停止侦查，侦查程序完全合法。
062.惩许案文件.txt	12	7	1170	公惩会则认为：羁押游显德、翁有铭，未依法务部颁行之办理刑事侦查案件应行注意事项规定，于卷内记明客观足认串证之虞具体事实之根据，致未彰显已兼顾人权保障，亦欠谨慎：按检察官如依法实施侦查，对于讯问后之被告认为有《刑事诉讼法》第76条所定之有事实，足认有湮灭伪造变造证据或勾串共犯或证人之虞等情形者，于必要时，依同法第101条固得羁押，但务须慎重将事，非确有该等情形，且认为有必要时，不得滥行羁押，且纵有该等情形，亦得不予羁押，径命具保责付或限制住居，必要与否，应慎重考量，有无事实足认为串证，更应依具体事实客观认定，并应于卷内记明其认定之根据，不得滥押作为取供方法
062.惩许案文件.txt	14	3	166	我留存上面这一重要文件，以显示执法人员许阿桂明明站在无法无天的一方，却还浪得司法正义之名、司法英雄之名，可见这个社会是何等荒谬！本案重点在依《刑事诉讼法》，检察官并无自行论断自诉合法与否之权，但许阿桂竟公然抹杀保护人权的自诉制度，如此玩法之执法人员，却还口口声声自以 为有理，这种女人实在不可理喻并且可厌也！（1992年1月19日）
063.《中国时报》的浑蛋社论.txt	2	3	53	今日《中国时报》以“正义不彰将何以恢宏志士之气——评许阿桂被惩事件”为题，发表拥许阿桂社论，立论混蛋已极。
063.《中国时报》的浑蛋社论.txt	3	8	287	一、该社论说：“公惩会据以惩戒许阿桂的理由之一，是自诉案一经提出，不管合不合法，检察官都须停止侦查，移送法院处理。但公惩会也应注意到经常有犯罪嫌疑人利用‘诉讼技巧’，经由其自己人滥行提起自诉，以阻碍检察官继续办案的情事。如果这种‘技巧’得逞，那么任何犯罪案件，只要有人不断提出自诉，岂非永无进入正常侦审程序之日，而不法者也将借机达到串证或湮灭证据以规避法律制裁的目的。”——其实，利用“诉讼技巧”乃有诉讼权之人的常态，而许阿桂以执法人员公然违法乃属变态。法不好，当修法，但修法者别有其人，并非检察官。检察官是执法者，非修法者。她身为检察官却公然恶性违法，其害在
063.《中国时报》的浑蛋社论.txt	4	8	352	二、该社论又说：“我们何爱于许阿桂？我们也何憎于公惩会？我们所葸葸顾虑者，是许阿桂在侦查华隆案中所展现的不畏强御的精神与道德勇气，在滔滔者天下皆是的公务员中，卓荦不群，并对久所诟病的司法风气，有澄清和振奋作用，已获得社会大众的肯定。如今却给公惩会泼下一头冷水，不但使许阿桂忿忿难平，也使其他有志与社会不合理现象挑战的公务员感到寒心，望而却步。正义不彰，又如何能恢宏志士之气，为国家开拓新境。这一惩戒案对于国事前途的影响实在不小，固不只为许阿桂一个人平冤白谤而已。”——这段话，更是公然颠倒是非。华隆案是两大特权集团——张建邦家和翁大铭家——的窝里反。许阿桂只敢
064.乱世情鸯又二例.txt	3	3	114	境管局将在今天“放榜”，公布十多位首批获准来台的大陆配偶名单。由于名额贵如“春雨”，使得于首日完成申请的一百八十八位民众，连日来心跳加速，辗转难眠。部分民众已迫不及待赶到大陆准备办手续，有的则以电话或亲自上门向救总、境管局查询。
064.乱世情鸯又二例.txt	4	3	142	73岁的王顺根就是其中之一。王顺根申请在浙江的老伴来台，他的老伴谢福珠已满70岁了，两人因战乱分离四十多年皆未再婚，王顺根在民国七十七年第一次回家乡探亲。他说，当看到头发花白，一身灰扑扑补丁衣服的老妻时，他觉得亏欠老妻很深，连累她吃了不少苦头，那时即下定决心，要把老伴接来台湾享晚福。
064.乱世情鸯又二例.txt	6	4	68	但是，王顺根排第九十一号，何时会轮到配额谁也不知道，他说：“我打电话到救总问，人也去问过，他们说耐心地等，老太太一大堆不是只有你一个。”
064.乱世情鸯又二例.txt	7	5	94	王顺根形容自己和老妻现在是“砣不离秤、秤不离砣”。他叹一口气说：“分开那么多年，也不是我们的错，以前我们不怪政府，现在政策已经缓和，政府应该放宽名额，不然我们那么老了，还要我们等多久呢？”
064.乱世情鸯又二例.txt	8	3	79	和王顺根情况相似的汤志坚，要为62岁的老伴刘菊芬申请来台团聚。汤志坚当年随部队在安东撤退时，妻子怀孕在身，但是部队不准眷属跟着，两夫妻就在战火中硬生生拆散了。
065.女总理控极右派领袖诽谤.txt	3	3	116	总理办公室表示，克雷松夫人系因雷朋17日在圣马洛镇的一项政治性集会中发表上项谈话，而于昨天代表法国政府控告雷朋诽谤。据悉，雷朋17日在该项集会中，把政府称作“一窝子专门行窃、勒索、为非作歹的帮派分子，在各方面都写下惨不忍睹的记录”。
065.女总理控极右派领袖诽谤.txt	4	5	107	过去十五年来，雷朋曾经有无数的诽谤官司缠身，诉讼结果时而胜诉，时而败诉。这次是首次由政府出面告他。不过，雷朋并不因此而有所收敛；他今天在政见发表会中表示，他还是会有话就说。他并再度指称政府官员是一帮“流氓、恶棍”。
066.周联华伪君子.txt	2	3	82	教棍周联华在华视晨间节目中呼吁捐款给“台湾世界展望会”中“苏联粮荒捐款专户”，以为救援。这种伪君子，从没听说他为中国人自己人的粮荒捐过什么。（1992年1月21日）
067.“五绝”与“七绝”.txt	2	5	109	晨去历史博物馆。归来得陈瑞康赠画。陈瑞康说张隆延说：“郑曼青吹牛说自己是诗、书、画等‘五绝’，其实该说‘七绝’才对——外加绝子绝孙！”陈瑞康说别人骂人，都是背后骂，不敢写出来，只有李敖敢写出来。（1992年1月21日）
068.“小警总”.txt	2	5	142	我藏书之多，中国人第一。宠猫江江（John-John）在室内遍辟藏身秘窟。中有一处我一直未注意到，以致有时“低头向暗壁，千唤不一回”。该秘窟今早终被我破获，原来在客厅中二沙发缝间，我见其快速钻进，乃开玩笑，以靠垫堵塞之，使不得出。方自得意，只见它悠然已在我侧，原来另有“后门”可遁也。
068.“小警总”.txt	3	6	63	我每写作，江江必上书桌捣乱，似在干扰我出书也，其行径与“警备总部”又何以异？乃赐以绰号，曰“小警总”。（1992年1月22日）
070.“解运费”.txt	3	3	107	以相士为业的男子李君旺，涉嫌连续佯称可以为人“解运”，向无知女信徒骗财骗色，一名目前在某大学二年级就读的女生，被李诈财骗色得逞，昨天中午向台北市警中山分局报案，警方在台北市民权西路李设“神坛”的地点，将李逮捕到案。
070.“解运费”.txt	4	3	135	警方前往李君旺（五十八岁）所设的“神坛”临检时，同时搜出两本上百名的“信徒名册”和一本账册，“信徒名册”中以女信徒为主，均详细载明姓名、住址，并粘贴有女信徒的相片或生活照，警方怀疑被李诈财骗色的女信徒可能不只报案的女生（二十一岁）一人，警方呼吁被害女子出面指控李的行为。
070.“解运费”.txt	5	3	64	警方查出，在台北市民权西路设“神坛”的相士李君旺，连续在报章杂志刊载广告，佯称可以为人“解厄运”，再伺机向上门的女信徒诈财骗色。
070.“解运费”.txt	6	3	89	目前在某大学二年级就读的一名女生向警方说，她于去年9月10日循报纸广告到李的神坛“求教”，李向她说，要裸身画符才能真正达到“解厄运”的目的，她不疑有诈，脱光衣物后，被李强暴得逞。
070.“解运费”.txt	7	3	67	她说，李陆续用同样手法向她骗色，又向她勒索四万六千元的“解运费”，由于李索求无厌，昨天中午12时许，她才决定向警方报案，将李绳之以法。
072.劝谢聪敏去做流氓.txt	2	3	52	谢聪敏来电。我笑谓你如想当选，一、脱离民进党；二、改行做流氓，才有机会。他大笑。（1992年1月23日）
073.怪信志异.txt	1	3	4	怪信志异
073.怪信志异.txt	2	6	42	收到林基强者送来的《给国民党中央党部秘书长宋楚瑜的一封公开信》。附之于后，以为志异。
073.怪信志异.txt	5	7	776	在贵党情治人员惨无人道折磨下，我已不知写那封信给贵党是什么时候了，记得寄出后大约三个星期左右，就有情治人员在干扰我的生活。我于一九五九年出生在广东省惠来县，一九七九年来台投奔自由，达成我当时心中台湾为人间天堂的美梦，不知他们基于什么理由，要把我说成万恶不赦之徒，或许是先给人一个刻板印象，埋下杀机，或许是调查错误，从情治人员起先的作法，似乎是要给我一点照顾，但并无明说，令人费解，至于后来，可说就充满杀机，其利用服务单位电工房林丰懋、打捞队李振山、会计室一军职外调的课员（已忘记姓名）的造机杀害，利用轿车及计程车冲撞（因紧张，车速太快无法记取车号），均被本人觉
073.怪信志异.txt	16	3	65	因人道乃公义性，本函影印送民进党、青年党、民社党、中央党部、美国在台协会、日本交流协会、各新闻传播媒体。（一九九二年一月二十三日）
074.政治作用的精神病院.txt	3	5	137	精神病院是整人的利器，对谁有仇，就把他送入精神病院“关”起来吗？花莲县玉里荣民医院荣民李新嘉，最近写信给辅导会主任委员许历农，指称他原来住在花莲荣民之家，因“得罪当道”不为管理单位所喜，挟怨报“病”，把他送入玉里荣民医院“关”起来。但荣家和玉里荣民医院都说李新嘉是“病人”。
074.政治作用的精神病院.txt	5	4	168	荣家是荣民颐养天年之地，却爆出李新嘉这个有若“老流氓”的精神病患，他的“犯行”相当吸引人。依荣家的说法，李新嘉经常不穿上衣，自称是洪门护法，持木棍打人，又光着身子淋雨，在蒋公铜像前踢正步，向同房荣民借钱，不借就打人，吃面赊账，不但赖账反而指称店家欠他的钱。辅导会的人员到荣家视察，他拿着米粉盘当面告状指称食物不洁，与辅导人员严重不和……
074.政治作用的精神病院.txt	6	3	129	荣家的医师认为他有疑似精神病，把他送到八〇五医院，医师指他有精神病又把他送来玉里荣民医院“治疗”。他说是受到“迫害”，而玉里荣民医院精神病科医师，则认定他是“妄想型的精神病”患者。他到底是受到“迫害”，还是荣民“老流氓”，或是精神病患？非专家还真弄不清楚呢！
076.立法院的怪力乱神.txt	4	5	153	有关立法院的风水，甚至曾被拿到院务座谈中提及。有一次台中县选出的立委林庚申（已卸任），就在会中抱怨群贤楼较立法院正楼高，一高一低风水不佳，尤其门开得太多，破坏风水，使得阴气太重，也连带使反对派气焰高涨。或许是多多少少的风水迷信之说，在“宁可信其有，不可信其无”的心态下，此后院内的各项工程兴建也颇重视风水。
076.立法院的怪力乱神.txt	5	3	136	政治人物迷信怪力乱神，除了小信风水之外，更有人把一些神怪招数用在选战上。据传，某位现任执政党女立委，为了打击与其在北县同区竞选的民进党现任男立委，在竞选期间，请来了茅山道士作法，使出“奇门遁甲”功夫，努力破坏对方形象。虽然至今无法论断此招数是否奏功，但招数之奇也列为一绝。
076.立法院的怪力乱神.txt	6	3	203	谈到立法院的怪力乱神，就不可不提前立法院秘书长郭信次。他是悟明法师的大弟子，从政不忘佛事，满脑子都是这些事。他除了在办公室的摆设上颇有深意，也曾多次以国会最高幕僚长的身份，替在任的立法院长指点迷津。像前院长刘阔才、梁肃戎都曾听取他的建议，而更动过办公室内的桌椅摆饰。其中以梁肃戎遭受“敷衍案”一连串风波之时，梁院长听了郭信次意见请人来看过风水，第二天就调整室内办公椅方位，同时换了开门的方向这一段最为有名。
076.立法院的怪力乱神.txt	7	3	149	除了替在任的立法院长屋内风水伤脑筋外，郭信次在任秘书长时，其办公室内的摆设也颇为讲究。在办公室的大门上，他贴了“小门神”避邪，不用心看还无法发现；而在他的椅子后边，还挂了一串佛珠。据说，他每天都会播放诵经录音带，不时来上一段；连在议场辅佐议事时，他的桌上也经常摆着一本佛经。（1992年1月24日）
077.林洋港与小偷.txt	2	3	122	家中1月20日被窃。两日来加做铁窗工程。记得多年前林洋港主政时夸下海口，说三年内当让铁窗业失业，意谓政府可使小偷绝迹，人民夜不闭窗可也。如今多年下来，小偷猖狂益甚，林洋港屁放过了，脸也不红。光此一事，可见国民党官僚一态。（1992年1月25日）
078.老美也违反著作权了.txt	2	7	527	25日香港《虎报》报导，大陆已出现首宗由中国人控告美国人违反著作权保障的案例，原告要求大陆的法院尽早做出公正的判决。报导说：北京师范大学李景楷教授控告一家美国电脑公司，及其华籍共犯。他说：“北京中级人民法院已经处理本案达三年之久，但是迄今仍然未能做出任何决定。”“如果法院不能以公平、公正的方式审理本案，那么我会认为中国不但不能保护外国的著作权，它也无法保护它自己的著作权。”他指的是中国才在最近和美国签署了保障著作权法案的备忘录。1988年11月，李景楷控告美国的迪吉多电脑公司，以及一位叫做王永明的华人电脑专家涉嫌侵犯他的专利。1989年3月，有关各方同意
079.在光华商场书肆.txt	2	7	262	午后骑脚踏车去光华商场。碰到应凤凰、李高雄等。应凤凰正在买一中文电脑，准备带到美国写论文。她的力争上游、舍高薪之职而去留学，都是令人佩服的。李高雄前曾买到胡颂平《胡适之先生年谱长编初稿》稿本，上有陈雪屏等删改笔迹。问我意见。我说由《王世杰日记》可证他们这些所谓胡适的朋友，皆参与其事。他们刪改的主要目的在使胡适百分之百变成与国民党协同一致之人，不敢有丝毫干犯之语。一年多前出版的《胡适的日记》，据远流出版公司王荣文暗中见告，亦遭吴大猷“检查”过，有的未予发表。总之这些所谓胡适的朋友，真面目原来如此！（1992年1月26日）
081.谢聪敏反暴力却被暴力相向.txt	3	3	61	二林反暴力游行后却见暴力、总指挥谢聪敏遭围殴、五名歹徒乘车冲撞未成、服务处前下车挥棍追打、妹妹谢秀美也被殴伤、警方专案缉凶
081.谢聪敏反暴力却被暴力相向.txt	4	5	142	民进党中央党部昨天下午在彰化县二林镇举行“反暴力、反贿选大游行”，活动全程相当和平理性；但昨晚8时，游行总指挥谢聪敏却在二林镇他的服务处门前，遭一辆轿车冲撞未成，车上下来五名男子持木棍将他围殴成伤，他妹妹谢秀美为阻挡行凶者也被打伤，二人经送医治疗已无大碍。警方已组成专案小组追缉凶手。
081.谢聪敏反暴力却被暴力相向.txt	9	3	38	关切游行活动的彰化县长周清玉虽未加入游行队伍，但却在队伍旁陪同大家走完全程。
081.谢聪敏反暴力却被暴力相向.txt	15	3	122	“一二六”游行总指挥谢聪敏游行后遭不明人士殴打成伤，民进党中央于昨晚发表声明谴责暴力者的行为，已到了无视法律存在，践踏人民尊严的地步，民进党并正告国民党在国代选举胜利之余，应正视层出不穷的暴力问题，不要把人民的幸福，断送在选举胜利的庆功心态中。
081.谢聪敏反暴力却被暴力相向.txt	16	5	351	此事甚令人怵目。同日《联合报》载：此次游行，身为地主的民进党彰化县党部主委郑银添却缺席。他表示，彰化县的民进党员派系倾轧，前天第一次召开执行委员会议就发生二位执委互殴的暴力事件，存心“漏”他的气，他哪有脸去参加反暴力游行。郑银添说，彰化县的民进党派系头头若再不检讨，仍自立山头，各行其是，他会在今年底的立委选举，让想当立委的民进党人士开放自由参选，每个人都“死得”很难看。他又表示，去年11月他出任县党部主委后，就被不同派系的人一再抵制杯葛。本月25日下午，他主持第一次 执行委员会议，就有人蓄意找碴，散会后还发生两位不同派系的执委互殴流血，民进党本身都无法自
082.收到章太炎字.txt	7	4	108	这幅中堂，自《定武功》写到《求来连和》，字体极佳。是“乙卯秋”之作。乙卯是1915年，太炎四十八岁，正是筹安会成立之日，而太炎被袁世凯囚于北京之时也。太炎用《袁氏欲衰》的古诗，抒其悲愤，援古证之，骂人也骂得学问毕现。
082.收到章太炎字.txt	8	3	64	康熙时沈德潜（归愚）编《古诗源》，曾收此诗，但坊间标点本，把“嗟城中如流鱼”断为二句成“嗟城中，如流鱼”，此不见《宋书》之过也！
082.收到章太炎字.txt	12	4	106	《资治通鉴》献帝建安九年（204）5月，曹操“毁土山、地道，凿堑围城，周回四十里。初令浅，示若可越。〔审〕配望见，笑之，不出争利。操一夜濬之，广深二丈，引漳水以灌之，城中饿死者过半”。太炎写《定武功》，事即指此。
083.探谢氏兄妹.txt	2	7	141	下午去仁爱医院五五八室看谢聪敏，房门口一警察一便衣保护之。他的伤势尚不重，但空手掩护他的谢秀美反倒被打昏，昨晚还输了血。我到隔壁病房看了秀美。我向秀美说：“你是全世界最伟大的妹妹，当年我们坐牢时，你在外面奔走，受尽了罪，你太伟大了。以后别再跟你哥哥乱跑了。他若欺负你，你告诉我呀！”
083.探谢氏兄妹.txt	3	5	89	我告辞时，聪敏太太送我出来，私语我说：“李先生可否劝劝聪敏回美国去吧，不要搞竞选了。”我答道：“像我们这个年纪的人，告诉他你已经落伍了，这是多难的事啊！”（1992年1月28日）
089.秦始皇陵新消息.txt	3	7	267	按《史记·秦始皇本纪》：“始皇初即位，穿治骊山，及并天下，天下徒送诣七十余万人，穿三泉，下铜而致椁，宫观百官奇器珍怪徙藏满之。令匠做机弩矢，有所穿近者辄射之。以水银为百川江河大海，机相灌输，上具天文，下具地理。以人鱼（人鱼有四脚，声如小儿啼，似即今天的“娃娃鱼”之类）膏为烛，度不灭者久之。二世曰：‘先帝后宫非有子者，出焉不宜。’皆令从死，死者甚众。葬既已下，或言工匠为机，臧皆知之，臧重即泄。大事毕，已臧，闭中羡（羡是冢中神道），下外羡门，尽闭工匠臧者，无复出者。树草木以象山。”可见当年的设计、气派与残忍。（1992年1月31日）
090.宠猫会开电风扇.txt	2	3	62	今天一奇事。我进厨房，但见电风扇直吹，宠猫江江坐在电风扇上面，不敢下来。原来它淘气，跳到电风扇上，按下开关，电风扇就启动了。
091.高信疆博物馆.txt	2	5	80	高信疆送画一幅，画题“小园龟硕”，是大陆画家陈谷长画的。信疆几年来送了我不少艺术品。我笑说：“我这个家，将来是李敖纪念馆兼高信疆博物馆。”（1992年2月1日）
092.台北贿选价.txt	2	3	42	陆啸钊说，范圣告诉他，台北市选举买票，每票两千元，有人包买云。（1992年2月1日）
096.妖僧的新妖妄.txt	4	4	70	密宗黑教大师林云，在除夕夜辞完岁后，便会聚集几位运气不顺，或今年生肖犯太岁的信徒，11时过后，一起进行“金蝉脱壳”，解除霉气，以求趋吉避凶。
096.妖僧的新妖妄.txt	6	3	72	凭其特殊钻研的密术，林云会预先算出财神来自何方位，然后信徒会朝财神的方位，向前行走一百步，心香一拜，并诚心观想十方三界各路财神，一并请回家供养。
096.妖僧的新妖妄.txt	7	4	26	至于财神长相如何，成效如何，林云回答：“因人而异。”
096.妖僧的新妖妄.txt	8	9	178	此外，林云认为，很多人求密宗，无非是想一夕致富，他因此提出“聚宝盆”的建议，他说，在家中先备妥扑满，用新笔、新墨，在纸张背面写上全家人的名字，前面则写下“聚宝盆”三个字，贴在扑满上，并决定何种硬币不花，不管在任何情况下，绝不能破戒。如此在存钱过程中，必定有所曲折、有所故事，一段时间下来，人们对金钱的价值观必定有所改变，更备觉“取之有道，用之有道”的可贵。
097.买张伯英、章太炎法书.txt	2	5	112	午与高信疆、柯元馨及高英轩吃饭。饭后在“亚细亚佳”看到张伯英二副小联。因为我是内行，说得店中人服了我，乃以一万六双得之。又买到章太炎赠杨谱笙篆字陶诗一中堂，原定价四万五，店中人以原价二万元让给我这行家。（1992年2月2日）
099.宋楚瑜陪洋主子吃早餐的代价.txt	2	4	161	由美国民间发起、国会议员赞同的每年一度的“全球早餐祈祷会”（National Prayer Breakfast），即国民党宣传所谓“美国总统早餐会”者，今年由国民党中央党部秘书长宋楚瑜带队前往，一行十五人敬陪末座在洋主子面前吃了一顿早餐，耗资十万美金，其他旅费尚不算在内。如此凯子相与贱相，真是可鄙。（1992年2月2日）
101.一中老同学.txt	2	3	147	下午一中老同学詹复昌来，约我参加其子婚礼，他知道我概不参加婚丧喜庆，所以也不相强。请帖上双方家长用的是“我们的孩子……”字样，并附新郎新娘照片，可算别致。他走后，一中老同学陈正澄来，谈他每天仍花时间复习英文德文日文，并花半小时读我送他的《资治通鉴》，正澄用功，一如往昔也。（1992年2月3日）
102.有关高山族与性问题的人权报告.txt	4	3	136	但原住民仍然有所不满，认为在当局控制之下，才使他们无法保有先人在山区的居住地，并且不得在官方文件中使用自己非汉民族的姓氏；山地少女被迫卖淫沦为雏妓的现象，已构成严重的社会问题，虽然原住民不足台湾人口的百分之二，但是可靠的统计数字显示，竟有百分之二十的台湾娼妓均是山地妇女。
102.有关高山族与性问题的人权报告.txt	5	3	127	7月间原住民的权利促进团体与警方发生冲突，并进占蒙藏委员会办公室，要求当局比照为原住民成立同性质的机构，他们宣称，蒙藏人数仅占台湾人口的极少部分，但当局却厚此薄彼，一味强调蒙藏事务的重要性，只在内政部中以一极少人事的部门，负责逾三十四万原住民相关的工作。
103.复兴文化中的古迹.txt	3	3	118	被政府列为文化资产，内政部评定为第三级古迹的李氏古宅，捐出八年后由于“疏于管理”，古迹将成“古迹”，李氏族人要求解除古迹列管收回自理，这种前所未有的“滑稽事”，不仅势将在国内引起争议和讨论，也彻底暴露出地方政府对古迹维护的失责及无力感。
104.语曾心仪.txt	2	4	43	曾心仪来电，我说：“我在台湾岛上做人独立，我是真正的‘台独’。”（1992年2月4日）
105.周才蔚来电拜年.txt	2	3	124	周才蔚来电拜年，问我好不好。我笑谓我们这个年纪，大头半黑半白了、小头半软半硬了，今天不比昨天坏，就很好了，他妈的，还要怎么好！他大笑。说只有跟老哥们你李敖笑，才是真的笑，每天生意场上的笑，都是假笑。他又笑谓，讨个小的以后，鸡巴不硬也不行了。我大笑。
