file	paragraph	triggers	chars	snippet
015.从《马偕行医图》到黄达夫.txt	9	dialogueQ,dialogueS	476	散会后，我接受记者采访半小时，转到张念雪护理长那边处理签名书。公关主任Rita何走过来，神秘的说：院长要她去找600万来，要留下这幅画。我开玩笑问真的吗？她说院长最守信用，说一不二，这件事就这样敲定了。我说你找得到600万吧？她说1000万她都找到过。我说你这“台独”分子，真有办法。我又说，我刚才演讲时卖关子，没说出画家名字，你知道这是谁画的吗？Rita何说，这种画，别人没有能力画得出来，我看是冉茂芹画的，他还画过《先民渡海图》，也画得极好。我听了，吃了一惊，想不到常跟我开玩笑的Rita何，竟有这么好的眼力。随着，
015.从《马偕行医图》到黄达夫.txt	11	dialogueQ,dialogueA	87	到了5月5日，星期一，Rita何打电话来，说院长想以200万收购《马偕行医图》，大师同意吗？我答道，我是不讨价还价的，替我谢谢院长吧。她问画要运回给我吗？我说我会请人运回来。
015.从《马偕行医图》到黄达夫.txt	12	story,told,dialogueQ,dialogueS,original	381	我想起一个故事。在白色恐怖时代，我一路被打压，不但坐牢失业，甚至长达14年之久，台湾媒体与印刷品中，不能出现“李敖”两个字。后来虽罗网渐疏，但抹杀照旧。东吴大学校长章孝慈，听了学生黄宏成建议，居然把李敖请来开课，彰显大学对李敖的肯定。后来章孝慈病倒了、形同植物人了，我义卖收藏，捐了700万给他（600万送他夫人和两个小孩、100万以他名义送给东吴）。事后有人问我说：章孝慈不是你的仇人蒋介石的私生孙子吗？你捐他这么多，不后悔吧？我说我有先后两个念头：“第一念头”是捐出700万；“第二念头”是少捐一点，“捐个三分之一吧
015.从《马偕行医图》到黄达夫.txt	13	story	38	我想起这个故事，想起黄达夫院长。在600万面前，他可能遭遇到同我一样的困惑。
015.从《马偕行医图》到黄达夫.txt	14	dialogueQ	135	也许我不该设定有两个他。但我相信他面临了“价值反应”和“价格反应”的困惑。“价值反应”是“第一念头”，往往是至善的；“价格反应”是“第二念头”，就杂念四起了。当“第二念头”继起的时候，我们可以冒出100个理由问心无愧，但是，当时过境迁以后，问心是无愧了，但却于心有憾了。
015.从《马偕行医图》到黄达夫.txt	21	dialogueS	316	2月中旬第一天，我开车上台北阳明山去拜访李敖，车到格致路“中国大饭店”旁的一栋大楼，我左转进入大门，停车，遵嘱打电话给他，他一袭黑呢大衣赶下楼来，“茂芹、茂芹，来，过来……”他指挥我驶进一楼的停车间，对着空荡荡的停车间他连说：“鬼屋鬼屋”，“你看都没有人，只有一辆车，别人买了都不住，整个大楼只有我一个人。”他带我上楼梯，来到他的书房，这里比市内原东丰街的书房幽静多了，推开窗就是阳明山的风景，他指着远处的一座房子说那就是陈文茜的家，这么近，一年也就见一两次。我打量一下，这书房不大，但挑高多了不少，所以，在装修时他还加
015.从《马偕行医图》到黄达夫.txt	23	dialogueS	92	我将早几年在北京法源寺写生的小画《法源寺的老槐树》带来送他，因了他的赠书《北京法源寺》，我才有访寺一行，此画给他留念最为恰当。他连说不敢当，也将新出版的小说：《虚拟的十七岁》签字送我。
016.为杨筱筠新书写序.txt	2	dialogueS	126	筱筠说：“日本人只要听到英文就像听到鬼要来似的。”我喜欢这句话，我就鬼一下：God invented the monkey because he was disappointed in the Japanese.（上帝因为发明了日本人失望才发明猴子。）
016.为杨筱筠新书写序.txt	3	told,dream	237	筱筠告诉我她要去日本梦游奇境，我心里纳闷：“可爱的爱丽丝，她一定发生了美丽的错误。我们这边动物园这么多猴子不看，到日本看什么？”我又纳闷：“也许筱筠向往《源氏物语》时代的日本女人，也许向往《北海道物语》里的Aino（虾夷人），喜欢看他们用钩子钩开大胡子才能吃饭……也许这个、也许那个，反正爱丽丝中了‘东洋毒’，劝也没用，不过有朝一日，她会迷途知返，像美国小说家Michener（密契纳）一样，来一番Sayonara（Japanese good-bye）！我就期待那一天吧。”
016.为杨筱筠新书写序.txt	4	dialogueQ	300	一年过去了、三年五年过去了，筱筠非但没有Bye-bye日本，反倒以爱丽丝之笔、和风式中文，潇洒写出这本书。我有本领从书里看到微言大义——筱筠自己都未必承认的微言大义，那就是：日本的问题不在ED（creetile dysfunction，勃起机能不全）而在SW（sumo wrestling，国戏摔角），大胖子要多胖有多胖，但来真的前全是假动作，又抬左脚又抬右脚、又蹲下又站起来、又洒来洒去，折腾半天，实际摔角好像不到一分钟，英文又来了：The actual wrestling seems to last for les
018.石齐平《中国大趋势》序.txt	13	dialogueQ,dialogueA	92	1985年10月23日，邓小平接见美国时代公司组织的高级代表团，答复了几个关键性的问题④。在问到“经济改革，你们教育人民要致富，出现了少数贪污腐化和滥用权力的现象”时，邓小平的答复是：
018.石齐平《中国大趋势》序.txt	14	dialogueQ	94	我们主要通过两个手段来解决，一个是教育，一个是法律。这些问题不可能在一夜之间解决，也不可能靠几个人讲几句话就见效。但是我们有信心，我们的党、我们的国家有能力逐步克服并最终消除这些消极现象。
018.石齐平《中国大趋势》序.txt	15	dialogueQ,dialogueA	79	这是邓小平第一次“忧”，因为出现了“消极现象”。在问到“这种现象是否反映了一个潜在的、很难解决的矛盾，即市场经济和社会主义制度之间的矛盾”时，邓小平的答复是：
018.石齐平《中国大趋势》序.txt	16	dialogueQ	221	社会主义和市场经济之间不存在根本矛盾。问题是用什么方法才能更有力地发展社会生产力。我们过去一直搞计划经济，但多年的实践证明，在某种意义上说，只搞计划经济会束缚生产力的发展……我们发挥社会主义固有的特点，也采用资本主义的一些方法（是当作方法来用的），目的就是要加速发展生产力。在这个过程中出现了一些消极的东西，但更重要的是，搞这些改革，走这样的路，已经给我们带来了可喜的结果。中国不走这条路，就没有别的路可走。只有这条路才是通往富裕和繁荣之路。
018.石齐平《中国大趋势》序.txt	19	original	124	为了给中国建立“物质基础”，我们不能无忧。因为“中国大趋势”最后情归何处，我们不能不做先知式的思考。毕竟“美国大趋势”、“资本主义大趋势”，我们已经领教过了、预见到了。原来人类要有8个地球，才能维系美式奢靡和美式“全球化”，可是，我们有8个地球吗？
018.石齐平《中国大趋势》序.txt	21	dialogueQ	253	110年来，由于中国的壮大，虽然修正了帝国主义国家的“豪夺”态度，但是，防范他们的“巧取”，仍是我们的当务之急，我们不能不警惕。邓小平口中的“消极现象”、“出现了一些消极的东西”，多年下来，已经积极蔓延，除了造成中国内部的问题外，还须面对新式帝国主义“软功夫”的“巧取”。旧式帝国主义是杀人越货，新式帝国主义却不杀人而只越货，尤其越你的通货，用它的滥美金越你的通货。今日中国沦为美国的大债主，其实又无奈又烦恼，再加上美式宣传的一面倒，大家被这恶少吃了，还以为他是好人呢。海峡两岸都有一些媚美之徒，其蠢在此。
018.石齐平《中国大趋势》序.txt	28	dialogueQ	121	什么是“终极目标”？扼要的说，就是邓小平口中“为实现共产主义创造物质基础”的极限问题，在没有8个地球的先决条件下，我们的“终极目标”不在比阔比高，而是要把吃人害人的美国掐住按住，把魔鬼打回原形。我们必须要拖垮美国，否则的话，美国会将我们拖垮。
018.石齐平《中国大趋势》序.txt	36	dialogueS	93	⑦这句中国谚语，溯源苏州方言“捧牢卵子过桥”，见《现代汉语方言大词典》页1877，语言学者加注说：“走过木桥，也怕卵子掉下来，故用手捧住，形容过分小心。”此乃语言学者之言，勿以黄腔视之。
018.石齐平《中国大趋势》序.txt	40	dialogueQ	324	石齐平简介如下：香港凤凰卫视评论员、香港培华教育基金会、蒋氏基金会讲师、西北工业大学蒋氏培训中心客座教授、香港中文大学香港及亚太研究所荣誉研究员、香港大学专业进修学院客座教授、《理财》（周刊）、《中外管理》、《东方财经》等杂志专栏作家。曾任台湾行政院经济建设委员会参事、专门委员、台湾海基会首任副秘书长、《中国时报》、《工商时报》主笔等职。出版著作有：《当代个体经济理论与应用》、《当代总体经济理论与政策》、《经济现代化之路》、《问题在哪里——我对剧变中台湾经济情势的观察与省思》？《历史的巨变——我对中国大陆政经改革的
019.给华严的一封信.txt	4	laughbook	110	去年来台60年，应凤凰电视之邀，做了连续一周的专辑《笑傲六十年 有话说李敖》，其中有风华绝代者照片，附上DVD，请你过目。照片是取自你送我的那本写真集的（该书在《智慧的灯》一帧下说明疑误，似是张隆延题签的，非叶大使也）。
020.《李敖大全集》大陆新版序.txt	2	dialogueQ,dialogueS	59	1986年，邓小平接受美国哥伦比亚广播公司记者访问。那次访问，有很坦白的对话，中间涉及了海峡两岸的优劣比较。邓小平说：
020.《李敖大全集》大陆新版序.txt	3	dialogueQ	159	至于比较台湾和大陆的发展程度，这个问题要客观地看。差距是暂时的。拿大陆来说，我们建国37年来，有些失误，耽误了，但根据大陆的现行政策，发展速度不会慢，距离正在缩小……大陆的潜力还没有发挥，肯定会很快发挥出来的。而且就整体力量来说，现在大陆比台湾强得多。所以单就台湾国民平均收入比大陆现在高一些这一点来比较，是不全面的。
020.《李敖大全集》大陆新版序.txt	5	person	20	有一个耐人寻味的单项发展，值得特别讨论。
020.《李敖大全集》大陆新版序.txt	7	dialogueS	295	45年前，在国民党大力扑灭《文星》杂志的时候，我曾说：“文星是一道主流，虽然这主流反对国民党，但反对之道，还有规格可寻、还可聚合各路细流，成为高明的导向；文星一旦没了，主流就会变成乱流，国民党早晚会更惨，还要赔上国家的命脉和别人的青春。国民党有一天会知道：当一切情势改变了的时候，他们将欲求有《文星》而不可得！甚至欲求有《自由中国》而不可得！他们那时候才会发现——迟来的发现——《文星》、《自由中国》式的反对他们，是太客气了的！可惜笨得要命的国民党永远不会明白，他们总是不见棺材不流泪。马歇尔（George C. Mar
020.《李敖大全集》大陆新版序.txt	9	dialogueS,case,original	330	一个插曲不可不提。当年国民党伪政权大力扑灭言论自由，并不止于查禁杂志，杂志是一时的，半个月一个月就完成了“阶段性使命”，真正源远流长的，不是杂志而是丛书，这也是《文星》杂志远胜于《自由中国》杂志的地方，《文星》有书店跟着，《文星》封门了、李敖下狱了，李敖的地下丛书还在流窜，更精彩的是，李敖出狱后又重操旧业、又增加了几十倍的反动书刊，光是李敖写的、被查禁有案的，就高达96本，造成了古今中外写禁书最多的世界纪录。最耐人寻味的，是大力扑灭几十年后，主持查禁的国民党许历农上将，公开向我口头道歉，并写信向我表示，他垂老寻思：
020.《李敖大全集》大陆新版序.txt	11	original	183	李敖这句“不查禁李敖的书，原来也不会亡党亡国呢！”名言，其实是一句双面论。对当年的国民党而言，这是一种轻怨薄怒；但对今后的共产党而言，却是一种醍醐灌顶。对李敖的言论自由开放又再开放，不代表示弱，而代表有自信、代表我们共产党有自信受得了你。“让他们骂，骂得无理，我们反驳，骂得有理，我们接受”，这不正是1956年4月25日毛泽东《论十大关系》中的话吗？多么有自信心啊！
020.《李敖大全集》大陆新版序.txt	12	dialogueS	177	在中国台湾、在海峡这边，经过几十年的殊死战，我的丛书已经完全不加查禁了。但是，我并不乐见这一单项发展只在中国台湾、只在海峡这边。“综合国力”涵盖的单项很多，邓小平说：“单就台湾国民平均收入比大陆现在高一些这一点来比较，是不全面的。”这话说得有道理。但是，除了“国民平均收入”以外，有些单项，大可不必落后的，也不必甘落人后啊，单项不止于“国民平均收入”啊。
020.《李敖大全集》大陆新版序.txt	13	once	162	陈云林第一次来台湾，刘长乐安排我和这位祖国大员有一次秘密见面。在夜幕低垂之时、在圆山饭店密室，我带了我的新作《虚拟的十七岁》，送给他，并向他“抗议”，为了这本书不能在祖国出版。陈云林笑着收下了我的赠书和“抗议”，对我神秘一笑，我也神秘一笑。我想起邓小平的话：“差距是暂时的。”“大陆的潜力还没有发挥，肯定会很快发挥出来的”。
020.《李敖大全集》大陆新版序.txt	14	dialogueQ	319	2010年到了，我收到中国友谊出版公司的佳音，要出版新版《李敖大全集》了。这一新版，“在1999年版的基础上恢复增加篇目近百篇，文字140余万字，几近台湾版《李敖大全集》的全貌。”几近台湾版的全貌，说明了邓小平“距离正在缩小”的前景，并非虚言，“大陆的潜力”，正在发挥了。问题是我现在行年76岁，我计划80岁时，再加出一倍台湾版的《李敖大全集》，就是由目前的40册变成80册，前无古人，后无来者，为“综合国力”，更百尺竿头。到时候，出版社恐怕更得新版又新版、更得赶了。不过，也不必忧虑。第一、我未必活得到80岁，未满80
021.有感于年复一年的《美国人权纪录》.txt	2	dialogueQ,dialogueS	457	3月13日报上说：美国指责中国人权纪录，中国昨天也重炮回击。由国务院新闻办公室（国新办）公布《2009年美国的人权纪录》，反批美国“将自己凌驾于其它国家之上，充当‘世界人权警察’，无视自身存在的严重的人权问题”。这是国新办针对美国一年一度的国别人权报告，连续第11年发表美国的人权纪录，希望“让世界人民了解真实的美国人权的状况”。这份中国版的《2009年美国的人权纪录》全文约1万3000字，涵盖关于生命、财产和人身安全，关于公民权利和政治权利，关于经济、社会和文化权利，关于种族歧视，关于妇女、儿童权利，关于侵犯他国人
021.有感于年复一年的《美国人权纪录》.txt	3	dialogueQ	62	我每年都仔细看过这种美国人权纪录，材料翔实、论证明确，写得也很用心。问题是，这种宣传，会不会太“被动”了？太“有远弗届”了？
021.有感于年复一年的《美国人权纪录》.txt	4	case	274	何以说“被动”？每年都在美国指斥中国之后，中国才指斥美国，这不“被动”吗？你报告来，我报告往，这不“被动”吗？不能在报告对报告外，另开战场，主动拆穿美国的伪善与它在人权上的恶形恶状，这不“被动”吗？以西藏为例，美国口口声声说达赖是人权斗士、宗教领袖、慈悲与和平象征，年复一年这样宣传、这样白宫接见，中国为什么不向世界大力公布达赖统治下的黑暗人权纪录？那种迫害农奴、挖人眼睛、砍人手臂的酷刑纪录？连美国自己都部分解密当年鼓动达赖武装反中国的档案了，中国为什么不据以大力宣传、据以向世界拆穿：达赖是哪门子人权斗士？哪门子宗教
021.有感于年复一年的《美国人权纪录》.txt	6	dialogueS	210	去年我应刘长乐老板之邀，在凤凰电视做了一整周的来台60年专辑《有话说李敖》，为了使专辑精彩，我特别到故宫博物院的库房里，跟正本《南京条约》合照了一张相。《南京条约》使中国挨打、丢了香港。如今，在中国共产党的当政下，香港收回了，没人敢打中国了。我多么盼望，有朝一日，也没人敢骂中国了，因为中国会回嘴、会象样的回骂，不是吗？大画家齐白石说：“人骂我，我也骂人。”我改写一句：“我骂人，人也骂我，但他骂不过我。”这样才象话啊。
021.有感于年复一年的《美国人权纪录》.txt	13	case	349	美国司法部2009年9月的报告显示，美国12岁以上公民2008年共经历490万起暴力犯罪，1630万起财产犯罪，13.7万起个人盗窃犯罪，其中暴力犯罪的发生率为每千人19.3起。(注1)除交通肇事外，2008年，美国共逮捕了1400多万名犯罪分子，其中每10万人有198.2人因暴力犯罪被捕。(注2)2009年，费城共发生了35起家庭凶杀案，比2008年同比增长67%。(注3)纽约市有记录的谋杀案为461起，平均10万人中的犯罪案为1151起。得克萨斯州的圣安东尼奥市平均10万人中的犯罪案为2538起，被认为是美国2
021.有感于年复一年的《美国人权纪录》.txt	15	case	416	在美国，每年约有3万人死于各类枪击事件。(注8)美国联邦调查局的报告显示，2008年，美国共有14180人死于枪杀案。(注9)罪犯在谋杀案、抢劫案和恶性攻击案中使用枪支等武器的分别占66.9%、43.5%和21.4%。(注10)《今日美国报》报导，2009年3月11日，麦克林顿在亚拉巴马州的两个镇杀害包括家属在内的10人后自杀。(注11)3月29日，罗伯特斯图尔特在北卡罗来纳州穆尔县一所高级疗养院枪杀8人、打伤3人。4月3日，在纽约州宾厄姆顿市一家移民服务中心，42岁的王林发向正在上英语课的师生开枪射击，造成13人
021.有感于年复一年的《美国人权纪录》.txt	16	case	180	枪击案蔓延到学校且不断升级，校园成为暴力犯罪的重灾区。美国传统基金会的报告表明，2007至2008学年，华盛顿特区11.3%的高中生曾在校园中经历过枪支等武器的威胁；华盛顿特区公校因遭遇暴力犯罪事件拨打急救电话900多次(注15)；新泽西州公校发生17666起暴力事件。(注16)纽约市立大学5所学院2006至2007年间发生恶性犯罪案件达107起。(注17)
021.有感于年复一年的《美国人权纪录》.txt	20	dialogueQ	263	美国执法人员滥用职权。2009年7月，联邦调查局调查了首都华盛顿地区4名连续几年从当地毒贩开设的赌场收取保护费的警察。(注22)9月，芝加哥一名休班警察以巴士司机妨碍其自行车道为由对其进行殴打。(注23)同月，芝加哥警察局特别行动组4名前警察被指控以执行公务为名，用多种方式敲诈勒索犯罪嫌疑人近50万美元，并多次行贿上级主管。(注24)11月，乔治王子县一警察局前局长因私自贩卖缴获的盗窃枪支而被控有罪。(注25)在美国大城市，每年有100多万行人在街上被警察叫住盘查、询问、搜身和搜包，这个数字比几年前增长了很多。(注
021.有感于年复一年的《美国人权纪录》.txt	22	case	212	囚犯基本权利得不到保障。狱警强暴囚犯的现象普遍存在。美国司法部指出，在93家联邦监狱中，监狱工作人员对罪犯进行性侵犯的事件在过去8年中增加了一倍。在被指控对囚犯进行性虐待的90名监狱工作人员中，有40%的人还被判犯有其他罪行。(注30)据《纽约时报》2009年6月24日报导，通过对63000多名州和联邦监狱囚犯的调查显示，4.5%的囚犯在过去12个月内至少遭受一次性虐待,估计美国至少发生6万起针对囚犯的强暴案。(注31)
021.有感于年复一年的《美国人权纪录》.txt	26	case	610	“911”事件后，美国政府打着反恐的旗号，授权情报系统侵入公民的邮件通讯，并通过技术手段全面监控和强制删除网络中威胁美国国家利益的资讯。根据美国《爱国者法案》，警察机关有权搜索电话、电子邮件通讯、医疗、财务和其他种类的记录；加强了警察和移民管理单位拘留、驱逐被怀疑与恐怖主义有关的外籍人士的权力。该法案延伸了恐怖主义的定义，扩大了警察机关可管辖的范围。2008年7月9日，美国参议院通过的新版窃听法案，给予参与窃听项目的电信公司法律豁免权，同时允许美国政府以反恐为由在未经法庭批准的情况下，可以对通信一方在美国境外的国际
021.有感于年复一年的《美国人权纪录》.txt	27	case	389	美国所谓的“新闻自由”，实际上完全服从于美国利益，是美国政府操控下的“自由”。据报导，美国政府和五角大楼曾有意安插一批退伍军官，在美国各大广播电视媒体担任评论员，以“军事专家”的身份，对伊拉克战争和阿富汗战争给出“积极评价”和分析，试图引导舆论，美化战争，让公众认同其“反恐”理念，从而获取支持。(注38)2009年底，美国国会通过一项法案，以传播反美内容、煽动暴力为由，对中东地区数家阿拉伯卫星电视频道进行制裁。(注39)2009年9月，在美国匹兹堡召开20国集团领导人会议时，反资本主义抗议者使用“推特”和手机短信组
021.有感于年复一年的《美国人权纪录》.txt	29	dialogueQ	40	美国的贫困、失业、无家可归者等问题严重，劳动者的经济、社会、文化权利得不到保障。
021.有感于年复一年的《美国人权纪录》.txt	31	case	402	贫困人口创11年新高。《华盛顿邮报》2009年9月10日报导，2008年底，美国贫困人口达3980万人，比2007年增加260万人，占美国人口的13.2%，贫困率是1998年以来最高的一年。18至64岁贫困人口上升到2210万，比2007年增加17万人。陷入贫困的家庭占10.3%，达810万个。(注47)《纽约时报》2009年9月29日报导，2008年，纽约市贫困率为18.2%，近28%的布郎克斯区居民生活在贫困中。(注48)2008年8月至2009年8月，超过9万户加州贫困家庭被断电断气。密歇根州一名93岁的老翁
021.有感于年复一年的《美国人权纪录》.txt	33	dialogueQ	296	劳动者权利受到严重侵害。《纽约时报》2009年9月2日报导，根据纽约、洛杉矶和芝加哥学者一项针对4387名低收入工人的调查发现，68%被调查的低收入者被克扣工资。在被迫加班的工人中有76%的人未得到相应的加班报酬，57%被调查者的工资收入没有依法足付证明。仅有8%因公负伤的人要求赔偿。26%的被调查者的工资收入低于全国最低工资标准。在抱怨工资收入及待遇问题的工人当中，43%的工人有被打击报复或被辞退的经历。(注56)《今日美国报》2009年7月20日报导，2007年，美国在工作场所死亡的人数为5657人，每天约有1
021.有感于年复一年的《美国人权纪录》.txt	38	case	437	黑人和其他少数族裔是最贫困的美国人。据美国人口普查局公布的报告，2008年美国中等收入水平的家庭平均年收入50303美元，其中白人为55530美元，而拉美裔则为37913美元，相当于白人的68%；黑人仅为34218美元，相当于白人的61.6%。在同等学历和技能下，少数族裔的平均收入仅为多数族裔收入的60－80%。(注71)据美国人口普查局发布的报告，2008年美国白人的贫困率为8.6%，而黑人、拉美裔人的贫困率分别为24.7%、23.2%，接近白人的3倍(注72)，还有1/4的印第安人生活在贫困之中。2008年没有
021.有感于年复一年的《美国人权纪录》.txt	39	case	449	对少数民族的就业和职业歧视严重。在美国的失业大军中，少数族裔失业者首当其冲。据报导，2009年10月，美国平均失业率为10.2%，其中，黑人失业率上升到15.7%，西班牙裔人失业率上升到13.1%，而白人失业率为9.5%。(注76)16至24岁的黑人失业率达34.5%，超过美国平均失业率的3倍，创历史最高。有些城市的黑人失业率达到20%(注77)，有的印第安人部落失业率高达80%。(注78)据美国劳工统计局的统计，2009年，25岁以上的黑人男性大学毕业生的失业率是8.4%，接近白人男性大学毕业生失业率4.4%的2
021.有感于年复一年的《美国人权纪录》.txt	44	dialogueQ,case	300	种族仇恨犯罪频发。美国联邦调查局2009年11月23日公布的仇恨犯罪统计显示，2008年，美国共发生仇恨犯罪7783起，其中51.3%是基于种族歧视，19.5%基于宗教偏见，11.5%基于国别歧视。(注98)在种族仇视案件中，70%以上是针对黑人的。2008年，针对黑人的暴力犯罪达每千人26人，针对白人的数字是每千人18人。(注99)2009年6月10日，白人至上主义者和新纳粹分子布伦在华盛顿纳粹大屠杀遇难者纪念馆枪杀黑人保安约翰斯，打伤2人。(注100)据美国南方贫困问题法律中心公布的报告，纽约州萨福克县种族不容
021.有感于年复一年的《美国人权纪录》.txt	47	person	236	妇女不享有与男子平等的社会政治地位。美国女性人口占总人口的51%，但是在目前第111届美国国会中，男议员有441名，女议员只有92名，占17%，其中参议员17名，众议员75名。(注102)一项研究表明，少数族群和妇女很少能在美国的大型慈善机构和非盈利机构中身居要职，妇女仅占非盈利机构首席执行官总人数的18.8%，在世界500强企业中只占3%。在美国400个最大的慈善机构中，所有文化组织、医院、公共事务团体、犹太人联盟或其他宗教组织中没有一个是由妇女领导的。(注103)
021.有感于年复一年的《美国人权纪录》.txt	49	case	274	妇女频遭暴力和性侵害。据报导，美国强奸发生率比英国高13倍，比日本高20倍，居世界最高。(注109)2009年3月，圣迭戈地区连续发生5起尾随妇女入室抢劫并且对受害人施以性侵害的案件。(注110)据美国国防部发布的一份研究报告，截至2008年财政年度，美军方共接到2900多起军队内部强奸和其他性侵犯案件，比上一年增加9%，而这些案件中只有292起案件被提交到军事法庭。报导称，此类案件的实际数字可能是举报数字的5到10倍。(注111)据路透社报导，根据对40个服役美国女兵的深度采访，其中10人被强奸，5人被性侵犯，还
021.有感于年复一年的《美国人权纪录》.txt	58	dialogueQ,dialogueS	1049	虐囚是近年来美国在人权领域的最大丑闻之一。2009年，联合国人权理事会反恐中保护人权及基本自由问题特别报告员在向人权理事会第10届会议提交的报告中称，美国创造了一套全面的特别递解、长期和秘密拘留以及违反联合国禁止酷刑公约的做法。该报告员在提交第64届联大的报告中指出，美国及其私人承包人对在伊拉克和其他地方关押的男性穆斯林使用了强迫堆叠裸体男囚、强迫与其他被拘留者进行同性性行为、强迫赤身裸体等审讯手段。（注131）美国中央情报局自2002年就开始使用酷刑手法审讯犯人。美国政府2009年3月2日证实，中央情报局自200
021.有感于年复一年的《美国人权纪录》.txt	59	case	182	美国在世界各地设立军事基地，侵犯当地人民人权的事件屡见不鲜。目前，美国在世界上有900处军事基地，基地中有超过19万名士兵和11.5万名相关工作人员。这些基地给当地造成了巨大的破坏和环境污染，炸弹爆炸产生的有毒物质给当地儿童造成巨大的伤害。据报导，在苏比克和克拉克美军基地，已经有约3000件美军士兵强奸当地妇女的案件被提交，但是都被法院裁定不予受理。（注142）
021.有感于年复一年的《美国人权纪录》.txt	62	case	292	美国建立名为“梯队”的窃听系统，对全球进行窃听。欧洲议会的报告书指出，“梯队”系统作为一个由美国操纵的情报收集分析网络，能够在全球范围内拦截以公众电话交换网络、卫星及微波通讯所传送的电话、传真、电子邮件和其他数字资讯，并监控其中的内容。欧洲议会曾点名批评美国利用“梯队”系统从事犯罪活动，如侵犯一般平民的隐私权或国家性质的商业间谍活动，其中最有名的是沙特阿拉伯60亿美元客机案。（注144）英国王妃戴安娜生前提倡全球反地雷运动，与美国的政策相抵触，她的电话因此被监听了。《华盛顿邮报》报导说，美国政府的这种间谍行动不禁让
021.有感于年复一年的《美国人权纪录》.txt	64	dialogueQ	309	以上事实说明，美国不仅国内人权纪录十分糟糕，而且是世界许多人权灾难的主要根源。长期以来，美国将自己凌驾于其他国家之上，充当“世界人权警察”，无视自身存在的严重的人权问题，年复一年地发表国别人权报告对别国进行指责，将人权作为干涉别国内政、丑化别国形象和谋取自己战略利益的政治工具，充分暴露了美国在人权问题上的双重标准，理所当然地遭到世界各国人民的坚决反对和强烈谴责。特别是在全世界人民正遭受由美国次贷危机引发的国际金融危机导致的严重人权灾难的时候，美国政府仍不正视自身存在的严重人权问题，而热衷于谴责别国，这是十分令人遗憾
021.有感于年复一年的《美国人权纪录》.txt	195	dialogueQ	24	（注130）《费城问讯报》，2009年6月9日。
022.控告许倬云造谣诽谤.txt	2	told	26	告诉人 李 敖 男 住台北市仁爱路二段34号8楼之3
022.控告许倬云造谣诽谤.txt	8	dialogueS	11	被告许倬云诽谤李敖说：
022.控告许倬云造谣诽谤.txt	15	dialogueS	11	被告许倬云诽谤李敖说：
022.控告许倬云造谣诽谤.txt	16	person,quote	93	李敖聪明有余，没有章法。我跟李敖之间很不愉快，因为他说谎，偷书。他把姚从吾先生房间的书偷出去，卖掉了，有一个美国的学生在街上找到一本书，有台大历史系图章，送过来给我，说这是李敖卖出去的。
022.控告许倬云造谣诽谤.txt	17	case	147	这段诽谤，分两部分：“说谎”部分与“偷书”部分。所谓“说谎”部分，被告许倬云并未肆其说明，他只有在字面上犯罪。但对一生写书上百册、言必有征的李敖说来，诬指他“说谎”，却是很严重的事。美国总统尼克松（Richard M. Nixon）“水门案”下台，就因为说谎。在文明国家诽谤人说谎，是犯天条的。
022.控告许倬云造谣诽谤.txt	18	heard	167	至于所谓“偷书”部分，被告许倬云说了一大堆，全属“天方夜谭”。既然被告许倬云自承“我跟李敖之间很不愉快”，为何从洋大人那边拿到赃书却不加检举，并代为隐瞒三四十年？我们听说过“君子之爱人也，以德”，却没听说过“君子之爱贼也，以德”；若说“细人之爱人也，以姑息”，被告许倬云又姑息李敖干嘛？姑息一个他口中的贼三四十年，说得过去吗？此其一。
022.控告许倬云造谣诽谤.txt	19	dialogueS,person	293	细看被告许倬云的诽谤之言，就看出破绽。“他把姚从吾先生房间的书偷出去，卖掉了”，这是第一个阶段，收赃的人显然不是洋大人。也就是说，李敖并没有把书直接卖给洋大人。被告许倬云说：“有一个美国的学生在街上找到一本书，有台大历史系图章，送过来给我，说这是李敖卖出去的。”现在，怪事来了，洋大人“在街上找到一本书”，显然不是李敖沿街叫卖的吧？既云“找到”，倒像街上地摊货吧？书沦落到街上、到地摊，显然转手又转手，难道转手时还要“顺书传话”，说这是李敖偷出来卖的，这通吗？说因为李敖有名吗？对不起，李敖那时还无藉藉之名，一边卖书一边
022.控告许倬云造谣诽谤.txt	20	joke	161	说“他把姚从吾先生房间的书偷出去”，也是笑话。姚从吾研究室只是一间长方形房，中有三张大桌，前后有门窗，只是左右墙上有几架书，书少得可怜，大都是辽金元史等冷门书，还有些成套的大书，偷吗？成套大书缺一本，就在架上显出空间，像少颗牙，还不被发现吗？小本冷门书可偷吗？要卖给谁？卖几文？偷姚从吾日常用的看家书，不被发现吗？此其三。
