file	paragraph	score	chars	preview
011.1991年2月.txt	93	3	23	又亮来电。他对小文说：“你的成绩单就是饭票。”
011.1991年2月.txt	103	3	12	“中国男人”七人来访问。
012.1991年3月.txt	30	2	75	孟留信于屉而去。上写“敖公，桑塔雅那是跟春天有约。我是跟乡下生活有约。梦公。3.8”。小屯叹老孟离你而去；我说老孟失掉了他最后的机会，他离他自己而去。
012.1991年3月.txt	72	3	29	有人说要丢炸弹炸报社，我说：“不必丢了，我自己就是炸弹。”
012.1991年3月.txt	87	3	210	我们收到《李敖的求是报》北美版赠阅，一开始就精彩之至，在我们平凡的生活中，投入了很多乐趣，知识的增进加上笑料如泉的资料，令人生活彩色顿加。我们最喜欢的是二二八的报导，提供了另一角度看这历史悲剧。你的《关公还我头来》是一独响，激励人心也！还有彭明敏的文章与你骂彭先生的文章，在在都是好文章，我们把每一天都留起来珍藏，并已向施复华先生订阅。我想《求是报》会茁长上去的，预祝成功。你先要好好保养身体！现在就以和李敖的诗做结束。
012.1991年3月.txt	102	3	40	企祥来。说：“人家邵玉铭还要上电视呀，嘴往哪里放！”以我在报上讥其嘴从小舐屄也。
012.1991年3月.txt	121	6	91	第一通是一位老先生，平心静气地问我资料来源，有无确实证据，我回说这事在台海两岸都有记载，只是台湾不公布，所以台湾人被老蒋一手遮天瞒过了。电话那头有人火大了，抢过电话，凶神恶煞恐吓说：
012.1991年3月.txt	122	2	24	“告诉李敖！我要用黑星手枪杀了他，叫他小心点！”
012.1991年3月.txt	123	3	26	不等我回说：“你用匪货爱国，又算什么！”他就挂断了。
012.1991年3月.txt	124	5	73	第二通更混得可笑。一位太太来电话说：“我们家都信佛、不杀生，你们报纸能不能不要刊这种事，你知道吗？蒋总统在我们心目中是很崇高的，怎么能这样说他？”
012.1991年3月.txt	125	3	14	我回说：“但是他杀人在先。”
012.1991年3月.txt	126	2	12	“放下屠刀，立地成佛。”
012.1991年3月.txt	127	2	77	“他杀人时，已经是一国领袖，竟然还做出这种事，他值得我们尊崇？如果那小女孩是你的孩子，你又做何想法？蒋介石是人，小孩子也是人，为什么不替杨虎城一家想想？”
012.1991年3月.txt	129	2	68	这些人被国民党教育成只知“伟大的蒋公”，却不知他的另一面，如今知道了，还不知更正这种心态，竟然鸵鸟一窝，干脆不看。其混蛋如此，奈真理何？
013.1991年4月.txt	4	3	14	在不断“武斗笑闹”中写文章。
