file	paragraph	triggers	chars	snippet
017.你是毛泽东.txt	17	dialogue	288	他表达了他的“最后见解”。他指出，“俄国（十月革命）以来，轻率的把民主制和资产阶级统治一同推翻，以独裁代替了民主，民主的基本内容被推翻了，所谓“无产阶级民主”“大众民主”，“只是一些无实际内容的空洞名词，一种门面语而已”。这种现象，他认为是很“不幸”的。他说：“无产政党若因反对资产阶级及资本主义，遂并民主主义而亦反对之，即令各国所谓（无产阶级革命）出现了，而没有民主制做官僚制之消毒素，也只是世界上出现了一些斯大林式的官僚政权。……所谓（无产阶级独裁），根本没有这样东西。即党的独裁，结果也只能是领袖独裁。任何独裁制都
017.你是毛泽东.txt	18	dialogue	371	他列了一张对照表，在英美民主制栏下：“（一）议会选举由各党（政府反对党也在内）……发布竞选的政纲及演说以迎合选民的要求，因选民毕竟最后还有投票权。开会时有相等的讨论争辩。（二）无法院命令不得捕人杀人。（三）政府的反对党甚至共产党公开存在。（四）思想，言论，出版，相当自由。（五）罢工本身非犯罪行为”。但在俄德意的法西斯制栏下，却是：“（一）苏维埃或国会选举均由政府党指定。开会时只有举手，没有争辩。（二）秘密政治警察可以任意捕人杀人。（三）一国一党，不容许别党存在。（四）思想，言论，出版，绝对不自由。（五）绝对不许罢工
017.你是毛泽东.txt	22	joke,example	290	但是，陈独秀为什么付了这么大的代价才觉悟？追根究底，还不是由于五四以后的知识分子并不真的认识什么是真民主？所以也不清楚什么是中国真的方向？，这种混乱不止陈独秀，其他人也屡见不鲜，笑话成堆。例如鲁迅，在当时，他的思想竟是反对“自由平等之念，社会民主之思”的，他不但反自由民主，并且连代议制度都反，这是什么头脑？又如毛泽东，他在中共建党筹组湖南小组的前夜（1920年9月），还在长沙大公报上鼓吹“湖南独立”，主张中国应实行“各省人民自决主义”，二十二行省、三特区、两藩地，合共二十七个地方，最好分为二十七个国。而湖南本身，要
017.你是毛泽东.txt	23	example	288	这种由当时优秀知识分子给中国乱投书、乱带路的现象，在在都显示了他们的“目的热”往往造成了“方法盲”。原因无他，他们自己在思想解放、个人解放上，火候不无可议，热情有余，沉潜不足。当时最理智的莫过于胡适。胡适看出主义不是万灵丹，因而劝人多谈问题少谈主义，其眼光之锐利，确在他人之上。但胡适也有他的盲点，例如他在1926年宣称；“18世纪的新宗教信条是自由、平等、博爱。19世纪中叶以后的新宗教信条是社会主义”。当时讲了许多话申述这个主张。可是二十七年后，他公开忏悔了，公开忏悔他“在那时与许多知识分子所同犯的错误；在当时，一
017.你是毛泽东.txt	26	example	290	一个多世纪来，中国优秀知识分子为祖国带路，试验过君主立宪、试验过开明专制、试验过保皇、试验过革命、试验过勤王复辟、试验过再造共和、试验过新华春梦、试验过金陵春梦、试验过北京红楼梦。什么都试验过，只忘了试验一件事，就是真正的美帝式民主、那种把人当人——至少把自己人、自己同胞当人的民主。例如在“基本人权”（fundamental human rights）的保障上，正常情况下，美帝要比中国高明的太多太多，在法律方面，美国独立两百多年来，在“基本人权”上的立法保障，可谓精益求精，宪法以外，宪法修正案中，有一半以上都是进一
018.共产党的“权贵子弟”.txt	3	dialogue	101	毛泽东对这个小女儿格外疼爱。我记不得有多少次了，毛泽东紧张工作之余，抱住李讷，轻轻拍打着她的后背说：“娃娃，我的好娃娃、乖娃娃……。”李讷呢？李讷便搂住了父亲的脖子喊：“爸爸，我的小爸爸、乖爸爸……。”
018.共产党的“权贵子弟”.txt	6	dialogue	168	可是，这事被毛泽东察觉了，严厉批评了我。我不服气，争辩说：“天太黑，一个女孩子走夜路不安全……。”毛泽东严厉地盯住我问：“别人的孩子就不是孩子了？别人的孩子能自己回家，我的孩子为什么就不行？”我大声说：“谁叫她是毛泽东的孩子呢？”毛泽东一怔，刚要发脾气，我又抢着说一句：“别人的孩子敌人不感兴趣，毛泽东的孩子国民党特务可是很感兴趣呢！”
018.共产党的“权贵子弟”.txt	7	dialogue	63	毛泽东转怒为喜。国民党正在叫嚷反攻大陆，对我的敌情观念他感到满意。但他还是说：“不许接，说过就要照办，让她们自己骑车子回来。”
018.共产党的“权贵子弟”.txt	11	dialogue	32	小尹忙去报告江青。江青略一犹豫，小声说：“多下点米，多放点油。”
018.共产党的“权贵子弟”.txt	19	dialogue	119	“不要说了。我心里并不好受，她妈妈也不好受。我是国家干部，国家按规定给我一定待遇。她是学生，按规定不该享受就不能享受。”毛泽东深深叹了两口气，不无忧伤地说：“还是那句话，谁叫她是毛泽东的女儿呢？还是各守本分的好，现在这种形势尤其要严格！”
019.读《毛岸英给表舅的一封信》.txt	19	dialogue	110	在这种认识下，共产党人自己乘了车，对戴着笠的故人并不照顾。毛岸英说：“我爱我的外祖母，我对她有深厚的描写不出的感情。但她也许现在在骂我‘不孝’，骂我不照顾杨家、不照顾向家，我得忍受这种骂。我绝不能也绝不愿违背原则做事。”
019.读《毛岸英给表舅的一封信》.txt	31	dialogue	166	英国史家阿克顿（Acton）说：“权力使人腐化、绝对的权力使人绝对腐化。”（Power tends to corrupt, and absolute power corrupts absolutely）没有良好的制度来制衡，光凭漂亮的主义要人做圣人到底，是很难的。毛泽东最后失败了。设想若毛岸英不早死，毛氏父子的私心，恐怕也够瞧的。
020.“依然骨肉，几家能够？”.txt	6	hear,dialogue	323	杨开慧在1930年被国民党湖南省主席何键枪毙。据毛泽东的老同学萧瑜在《毛泽东与我讨饭吃》一书中回忆：“1927年，我在南京听说湖南省政府要逮捕开慧，因她是共产党毛泽东之妻，我曾为她奔走、写信、打电报至有关方面，请求开恩，但这些努力都徒劳无功。1936年……熊光祖跑来看我。我们见了面以后，很伤感的谈到我们的学校、杨老师的家庭、以及开慧被枪毙等事。为开慧的悲惨下场，熊深深的叹了口气说：‘是润之（毛泽东别号）害死开慧的。’”萧瑜在最后，用诗收尾，谴责毛泽东“太息无情贪霸业，害妻饮恨在黄泉”。这种笔法，是很奇特的。因为要谴
021.牺牲哪一代？.txt	3	dialogue	201	胡适写《丁文江的传记》，提到他这老朋友信仰一种“为全种万世而牺牲个体一时”的宗教。丁文江特别推崇蚂蚁，说蚂蚁有“为全种万世而牺牲个体一时的天性”。他认为“天演之结果，凡各动物皆有为全种万世而牺牲个体一时之天性，盖不如是不足以生存也。”丁文江这种宗教，胡适是不赞成的。胡适说：丁文江的情感“使他不能完全了解这种宗教心可以含有绝大危险性，可以疯狂到屠戮百千万生灵而还自以为是‘为全种万世而牺牲个体一时’！”
021.牺牲哪一代？.txt	4	dialogue	381	以苏联为例。当年丁文江说：“……照苏俄的现状，我们看不出一点平等自由的光明。不错，资本阶级是没有了。……统治的阶级，很廉洁，很努力，许多非共产党都可以承认的。然而平等则完全不是。……苏俄统治者的生活与平民是两样的。……从杀人，放逐，到自由平等是一条很远的路。”“我虽不赞成共产主义，我却极热忱的希望苏俄成功。没有问题，苏俄的共产是一个空前大试验。如果失败，则十五年来被枪毙的，饿死的，放逐的人都是冤枉死了，岂不是悲剧中的悲剧？”对这种理论，胡适反驳说：丁文江“在上文说：‘从杀人，放逐，到自由平等，是一条很远的路。’他现
021.牺牲哪一代？.txt	6	dialogue	219	孙中山提倡“以俄为师”，所以国民党也感染出“牺牲个人的自由，为了国家的自由”等怪论。这类怪论，自是具体而微的“牺牲这一代以为下一代”。不过，由于国民党腐化得快，它的宗教狂热，很早冷却。但这一冷却，未尝不救了它。我曾说：国民党革命革到头来，大家都不想再革命，甘愿小鼻子小眼做“太平犬”以终老，这种个人价值的觉悟，岂不正是它堕落中的新境界？在个人价值的觉悟下，人们会发现：不论哪一代，都不该刻意用牺牲来追求什么、成全什么，哪一代都不是蚂蚁啊！
022.长使《长征》泪满襟.txt	6	dialogue	154	他引申说：“长征是一篇史诗。这不仅是因为淳朴的战士及其指挥员们所体现的英雄主义精神，还因为长征实际上成了中国革命的熔炉。它锻造了在毛泽东的领导下打垮蒋介石、夺取全中国的整整一代的人和他们兄弟般的革命情谊。”可是，曾几何时，“这种兄弟情谊在毛晚年发生的疯狂动乱中消失了，给这部英雄的史诗抹上了一层悲剧的色彩。”
022.长使《长征》泪满襟.txt	9	story	535	索尔兹伯里说，从1934年“长征”踏上征途，到1949年中共建立了中华人民共和国“这段时间里，中国政治舞台上充满了英雄主义、人间悲剧、阴谋诡计、血腥残杀、背信弃义、低级趣味、军事天才、政治诈骗、道德追求、精神向往和个人仇恨。纷繁杂陈，不一而足，即使是大文豪莎士比亚也写不出这样浩瀚的故事。而令人神往的是，故事还没有完，恐怕永远也完不了。”这种意在言外的论定，正是这本《长征》的具有经典之作的意义。读这本书，绝不止于看这些理想主义者们的坚苦卓绝，不止于看他们的伟大、勇敢、热情与牺牲，不止于看他们“兄弟般的革命情谊”，而要
023.《长征》短说.txt	4	dialogue	590	1954年，中共《历史研究》（双月刊）第二期里，有一篇《中国工农红军长征概述》，对《长征》有简明扼要的叙述。作者缪楚黄说：“长征”是指1934年至1936年间，中国工农红军自长江南北各革命根据地，向陕西甘肃一带的大规模战略转移。参加长征的主要部队有红军第一方面军、第二方面军和第四方面军。第一方面军是毛泽东、朱德等同志领导的当时最强大的一支人民军队，本来活动于江西南部、福建西部的中央革命根据地。红军第二方面军在长征以前本来分第二、第六两个军团：第二军团是贺龙、关向应等同志领导的，本来活动于湖南，湖北、四川、贵州的边境
023.《长征》短说.txt	6	dialogue	514	“长征”虽然对中国共产党说来，是艰苦的磨难，但是因祸得福，却也是事实。在“长征”中因祸得福，从此取得领导权的毛泽东，在《论反对日本帝国主义的策略》中说：“讲到长征请问有什么意义呢？我们说，长征是历史上的第一次，长征是宣言书，长征是宣传队，长征是播种机。自从盘古开天地，三皇五帝到于今，历史上曾经有过我们这样的长征么？十二个月光阴中间，天上每日几十架飞机侦察轰炸，地下几十万大军围追堵截，路上遇着了说不尽的艰难险阻，我们却开动了每人的两只脚，长驱二万余里，纵横十一个省。请问历史上曾有过我们这样的长征吗？没有，从来没有的。
024.强者的喘息.txt	2	story,dialogue	240	中国历史有“假道灭虢”故事，说晋国要打虢国，送好玉好马给虞国，请虞国借路让晋国军队过境，有人劝虞王说，不能借路呀，因为虞国和虢国唇齿相依，虢国亡了，唇亡齿寒，虞国也保不住了。虞王不听，果然最后也被晋国所灭。亡国之日，晋国的总司令荀息把送给虞国的好玉好马都收回来了，他向晋王说：“璧则犹是也，而马齿加长矣！”意思是说：送去的玉还是老样子，只不过送去的马老了一点而已。我们晋国，当时好像损失了好玉好马，其实在“大气候”成熟以后，我们损失的，都可以收回来，我们老谋深算，我们是不吃亏的。
024.强者的喘息.txt	3	dialogue	231	中国哲学有“欲取先予”说法，《老子》说：“将欲取之，必固与之。”《史记·管晏列传》说：“故曰知予之为取，政之宝也。”这种理论，乍看是权术，其实是更高杆的政治哲学。这种政治哲学奠基在深通人我阴晴圆缺的睿智，张弛随意、收放自如、审时度势、能忍能狠。“假道灭虢”的敌我情况是“我强敌弱”——晋国其实比虞国强，但为了打击主要敌人虢国，不惜联合次要敌人虞国共同行事，甚至把好玉好马送给它也在所不惜。晋国在“我强敌弱”的优势下，犹能以大事小，这是何等“欲取先予”的老谋深算！
024.强者的喘息.txt	4	dialogue	361	“我强敌弱”固然是施展这种政治哲学的良机，“我弱敌强”时，也照样可得心应手。第一次世界大战时，同盟国（德、奥、土、保）与协约国（英、法、俄等国）对垒，不期战争中途，俄国发生革命，共产党取得政权，为巩固政权，解决内部困难，要求与德国为首的同盟国休兵，但德国等不肯罢休。共产党政权为取得喘息时间，在列宁主政下，忍辱忍痛，与同盟国订立《布列斯特·立陶夫斯克和约》，失掉了乌克兰、芬兰、波兰、波罗的海沿岸，也就是说，失去了34%的人口、32%的耕地、54%的工业和89%的煤产。这种重大的牺牲——卖国式的牺牲，在列宁坚持下，忍辱
025.硬的是他，但他不要硬.txt	8	joke,dialogue	323	台湾的省长宋楚瑜，号召两岸联合一致对外，并讥讽中国大陆在钓鱼台事件上的软趴趴。使我想起一个笑话：两个推销员，一老一少，到外埠出差，同睡在旅馆一张床上。半夜里老推销员手握硬物，忽然高兴得大叫说：“我硬啦！我硬啦！快给我找个女人！”那年轻的推销员告诉他说：“有三个原因，无法找个女人。第一、时间太晚了；第二、这床太小了；第三、你手上握住的，是我的。”——从宋楚瑜以下，不论是台湾的“爱盟”保钓团体，或是香港的“保钓行动委员会”等团体，他们的硬，其实都是假的，真正硬得起来的是世界第三大军事国家中国大陆，但正忙于改革开放，尚硬
026.中国问题的真解决.txt	9	story	6	孙中山讲故事
026.中国问题的真解决.txt	11	story,dialogue,person	488	早在1923年，孙中山就讲过一个故事。他说：“我记得两年前，在伦敦时候，有俄国革命党问我中国革命几年成功，方能满足。我当时极为审虑，然后答他，谓中国革命三十年成功，便尔满足。他反谓未有如此之快，原本我说三十年，是极让步的。我于是反问他俄国革命如何。他谓俄国革命如百年成功，亦甚满足。但要从今日奋斗起，不然，应该一百年成功者，将来或不止一百年。他如此说，足见俄人魄力之雄厚。我每次革命失败，逃至海外时，无不极力寻新同志，我记得一次到旧金山，有一位青年对我说，谓极佩服我每次失败，毫不灰心，而且精神更强。但我是相信革命事业，
026.中国问题的真解决.txt	18	hear	168	中国伟大的政治思想典范——《管子》早就告诉我们：“仓廪实而知礼节，衣食足而知荣辱。”人民在求生之不暇、在衣不蔽体的惨相下，“礼节”“荣辱”等等，都是“奢侈品”。自由民主这些伟大的理想，其实就是“礼节”“荣辱”等古代理想的进步化身。这些伟大理想实现的前提，是丰衣足食，不是一穷二白。一穷二白的国家里，空谈或空头争取自由民主，是不切实际的。
026.中国问题的真解决.txt	22	once	199	邓小平掌舵下的中共，大体上，是从休生养息着手，把秦皇汉武唐宗宋祖一代英雄毛家大王留下的烂摊子，尤其是中国的贫穷烂摊子，有以清理、有以改善。今天占全中国百分之八十五的穷苦人民生活得以超迈从前，就是他的“德政”。“一小撮人”在天安门前争取自由民主，他们的精神、动机、与目标，在大体上都可以肯定，但是，在百分之八十五的中国人民渴望“逐贫”与“送穷”的当儿，争取自由民主而不知所止的人们，就只好“靠边站”。
026.中国问题的真解决.txt	23	person	204	“以长远的眼光，首先解决贫穷问题”作为起点，是“中国问题的真解决”的根本的路。“仓廪实，则知‘自由’，衣食足，则知‘民主’”，这是中国的真正步骤与方向。从长程的观点看，血也没有白流。在流血中，有一个重要的心态，我们应该记取，那就是不要太感情用事、不要在乎牺牲。自由民主在中国，可能是我们这一代看不到的事，我们这一代能够看到十七八岁女孩子穿上裤子，开始普遍（不是“一小撮人”）过着不虞匮乏的生活，就很不容易了。
026.中国问题的真解决.txt	24	dialogue	318	我的老同学龚忠武先生跟我说：鸦片战争一百五十年来，中国人的问题只有两个最重要的，一个是如何不要挨打，一个是如何不要挨饿。忠武的分析言简意赅，事实也正如此。中国在中共统治下，不挨打的“强兵”做到了，不挨饿的“富国”也正在做，我们应该在督促与鼓励中，给它时间去完成自由民主的理想。作为历史家、思想家，我会对中国问题做长远而冷静的诠释，六四事件与其说是一出悲剧，毋宁说是一幕喜剧的开场：正因为中共在开放，我们才喜见天安门前面的群雄并起。只是时机不对又不适可而止而已。时机不对，拉斐德能助美国革命，但轮到法国革命时，他只好亡命下
027.为钱其琛谈话进一解.txt	5	dialogue	536	一、朝学生开枪之事，美国自己，早优为之。试看1970年美国历史上“肯特大学枪杀事件”，便知端详。1970年4月30日尼克松下令进军柬埔寨之后，激起了肯特大学学生们的满腔怒火。5月4日上午，当学生不顾禁止集会的命令、敲响校钟、数千名学生立即从四面八方奔向操场、参加抗议集会的时候，美国政府出动了坦克、出动第一〇七装甲骑兵团、第一四五步兵团、出动了大批国民警卫队和警察，前去镇压。排枪齐放，当场打死男女学生四名、打伤十名，然后又用刺刀戳伤学生多人。死难者的鲜血染红了肯特大学的校园。接着，又进行了大逮捕。九百名军警占领了学校
027.为钱其琛谈话进一解.txt	7	example	896	这笔酬恤金，本是美国政府1924年答应二十年后即1945年发放的退伍资助金、补偿金，资助、补偿他们在第一次世界大战的保国卫民行动。但是，1932年的全国经济大萧条，使他们不愿再等了。因此成群结队，帐篷搭到“美国天安门”前，要求提前发给。他们全部人数，是一万七千人。7月28日，美国政府无法忍耐了，乃由参谋总长麦克阿瑟将军主持驱离行动。据美国传记作家伦纳德·莫斯利（Leonard Mosley）的《马歇尔传》（MARSHALL HERO FOR OUR TIMES）描述：“马歇尔因为执行别的任务，没有被派到街上去执行包
030.是亦人权.txt	2	dialogue	343	国民党“中央通讯社”4月27日发出电讯稿，标题是“朱启桢将生存权曲解为大陆首要人权”，内文是：“中共驻美国大使朱启桢在一项演讲中，把生存权解释为大陆首要的人权，并据此宣称，中共已经解决了大陆最大的人权问题。朱启桢于24日在华盛顿附近的麦迪逊大学发表演讲。新华社引述他说：‘在中国，最基本的人权首先是生存权。’他接着宣称，由于中共养活了十一亿人，也就等于解决了最大的人权问题。他又为中共打压反对势力作辩护。他说：‘保持稳定对中国来说，至关重要；失去稳定，也就意味着失去基本人权。’但是国际人士认为，中共镇压民主运动是严重侵
031.猫王歌曲打入大陆市场.txt	2	dialogue	58	中央社芝加哥二十六日专电说：在台湾海峡两岸都被称为“猫王”的歌星埃尔维斯·普雷斯利的歌曲，终于在中国大陆打开了市场。
031.猫王歌曲打入大陆市场.txt	7	dialogue	90	会社论坛报说：“中国大陆的歌迷为什么这么久才接受埃尔维斯？因为在五〇年代和六〇年代，中国大陆似乎有强烈的反西方倾向，而在一九六六年到一九七六年的文革时期，艾维斯的唱片被正式查禁。”
032.江泽民的谈话之外.txt	2	dialogue	105	江泽民这次访问苏联，在戈尔巴乔夫的欢宴席上，发表谈话说：“苏联人民在七十多年的历程中，付出了创造性的劳动和巨大的牺牲，为社会主义事业和世界文明做出了重大贡献。”“苏联人民必将继续对世界和平与发展做出重大贡献”。
032.江泽民的谈话之外.txt	3	once	135	江泽民又追述说，在漫长的岁月里，中苏两国人民建立了深厚的友谊。尽管苏联关系的发展并非一帆风顺，但中国人民从未忘记苏联人民对中国人民的友好情谊。他说，在双方的共同努力下，中苏关系终于走上了健康发展的轨道。抚今追昔，更感到相互理解的重要性，也更珍视来之不易的中苏关系正常化。
033.使我妇女有颜色.txt	5	once	197	五年前，中国既缺少正规化大规模生产中高档化妆品的厂家，又很少合资企业。当时任化工部副部长的林殷才看准开发化妆品生产有前途，即想做一番尝试。然而，阴错阳差种种原因，他的设想直到一九八九年才真正实现。而此时，国内化妆品市场早已今非昔比，各式各样国产的、进口的面霜、香波、香水、口红等等令人眼花撩乱，生产化妆品的合资企业相继出台。小小的“兰西”要在这上千家同行、上万种产品中拼搏、竞争，真是谈何容易。
035.为西藏问题求真相.txt	2	dialogue	207	路透社12日新德里电：达赖喇嘛的一位高级助理12日说，达赖打算撤回他在西藏独立问题上对中共所作的让步，并让甫选出的西藏强硬派“流亡国会”来决定西藏未来的政策。达赖10日曾表示，他准备放弃他在1987年及1988年提出降低西藏独立要求的建议。他在纪念西藏“抗暴”三十二周年的演说中表示，他的提议迄今仍未得到中共领导阶层的任何正式回应。他说：“如果在短期内中共方面没有新的主张，我认为这些提议已不对我具有任何约束力。”
035.为西藏问题求真相.txt	5	dialogue	127	两天以后，美联社14日北京电，中国外交部发言人说：“中国反对英国任何官员和达赖喇嘛进行任何方式的晤谈。”“达赖喇嘛并非纯粹是宗教人物，而是一位在海外参与分裂祖国，破坏所有宗族团结活动的政治流亡分子。”“我们反对达赖喇嘛以任何名义在其他国家从事政治活动。”
035.为西藏问题求真相.txt	12	dialogue	103	达赖喇嘛在得奖后说：“如果西藏人拿起武器，中共部队会有借口压制，我们可能很轻易被消灭。”由此看来，达赖喇嘛的非暴力，似乎也不是那么纯真的、慈悲的、在理论上自足的，实乃因为打不过中共军队，所以只好宣传非暴力。
035.为西藏问题求真相.txt	20	dialogue	452	孟绝子先生曾有文论定西藏情况，极为中肯。他说：一、1959年以前，也就是达赖喇嘛“抗暴”失败而逃亡印度以前，西藏是个封建制度的社会，阶级差别很大，经济生活极为不平。恰巧这种社会制度正是中国共产党当时要打倒要摧毁的对象。二、男人只有进庙当和尚才能摆脱农奴的地位，才能不劳而获地由别人供养过活。这一方面，1969年版的《世界百科全书》（The World Book Encyclopedia）中也有类似的叙述。它说，很多藏民当喇嘛，乃是因为在西藏养个家是件很艰难的事。三、“这样的社会制度，不大可能有变动。”之所以如此，是达
036.西藏为中国不可分割的一部分.txt	2	dialogue	92	5月23日为和平解放西藏四十周年之日，国务院总理李鹏19日表示，中国对达赖喇嘛的政策根本原则只有一条，即西藏是中国不可分割的一部分。他说：“在这个根本问题上，没有任何讨价还价的余地。”
037.潘毓刚教授妙笔写活佛.txt	2	story	88	潘毓刚教授是热爱祖国的伟大学人，几十年来，他为祖国做了许许多多了不得的贡献。今年5月23日，正值西藏和平解放四十周年之日，我想到他寄我信中所谈会晤西藏人物的一些故事，特写此文。
037.潘毓刚教授妙笔写活佛.txt	4	record	111	据《西藏新志》记载：“达赖喇嘛为宗喀巴之大弟子，班禅额尔德尼为宗喀巴之二弟子。”这老大老二，一般说来，是由达赖主前藏，总揽全藏军政、宗教大权；由班禅主后藏，掌理教务。他们二人，是西藏真正的灵魂人物、真正的屹立不倒的当权派。
037.潘毓刚教授妙笔写活佛.txt	7	dialogue	454	可是，好景不长，1959年4月1日，达赖搞西藏独立未遂，越岭出亡印度，但班禅却稳定不变。他勇于为西藏讲话。1962年5月，他在北京呈交国务院转中央一份《关于西藏总的情况和具体情况以及西藏为主的藏族各地区的甘苦和今后希望要求的报告》（简称《七万言书》《七万言上书》），并对周恩来说：“如果你们共产党这样搞下去，不仅藏族人民要造反，我班禅也要造反！”1964年10月，他被指为“阶级敌人”。他自言受到批判的原因在：“《七万言上书》中对有些问题讲得较厉害，措词过于激烈而惹恼了毛泽东；后来对中央批评教育又拒不接受，坚持自己认为
037.潘毓刚教授妙笔写活佛.txt	8	dialogue	282	1966年5月“文革”开始，日子更难过了。1968年2月，他被捕，关在秦城监狱，受尽折磨。1977年10月，在被关九年零八个月之后，解除“监护”，获释出狱。1978年2月，他复出，任五届政协副主席（主席邓小平），他说他“‘文革’期间，被关了九年零八个月的监狱，得周恩来总理的保护没有死掉！打倒‘四人帮’后又得邓小平出力，抵制‘两个凡是’的做法，才把我从狱中解救出来，重新在中央担任领导工作”。1980年8月，邓小平对他说：“你是我们国家一个最好的爱国者。你同达赖不同，你是爱国的，维护国家统一的。”9月，在五届人大第三次
037.潘毓刚教授妙笔写活佛.txt	9	dialogue	331	1988年4月5日，他被“平反”。他接受中外记者访问，述说当年因“七万言上书”惹来三顶“帽子”的经过，他幽默的说：“现在为我摘掉三顶‘帽子’是适当的，否则让我戴着三顶‘帽子’当副委员长的确不太好看！”平反结论指出：“对班禅额尔德尼·确吉坚赞的‘批判和处理’，是在当时‘左’的错误思想指导下进行的。‘文革’结束后，有关部门进行了核实，证明原来认定他‘图谋叛国’是没有根据的。”“1964年对班禅额尔德尼·确吉坚赞的批判斗争和西藏自治区筹委会第七次扩大会议做出的决议和所谓‘反社会主义、反人民、图谋叛国’的结论，是错误的，予
037.潘毓刚教授妙笔写活佛.txt	12	hear,dialogue	546	1987年11月13日我访问西藏的前夕，一位“西藏通”给我介绍西藏一般情况时，顺便说了一个有趣的传闻：“班禅大师每次回西藏访问，他的大小便都要秘密处理掉，否则西藏的善男信女会争着把他的屎尿拿回家当做能治百病的灵丹妙药吃。后来他们拿不到他的大小便，就把班禅踩过的泥土抢回家，当做治病的万灵药。”1988年6月25日我在北京访问时，班禅在北京的民族文化宫约我会面并请我吃午餐。是日从上午11时到下午3时左右，连吃带谈的四个小时中，他给我留下最深印象的，是 他对我所提出的一个问题的回答。那天他谈兴甚浓，天南地北，政治、宗教、
037.潘毓刚教授妙笔写活佛.txt	13	dialogue	23	在潘毓刚写完这篇回忆后第二天，他又写信给我说：
037.潘毓刚教授妙笔写活佛.txt	14	dialogue	311	在午餐前我也向班禅提出一个关于吃素的问题，佛教讲仁慈不杀生，许多藏民甚至反对在农作物上洒农药，因为杀虫也算是杀生，但在拉萨街头到处是牛、羊肉摊子，藏民甚至喇嘛都是吃荤的，同时一般藏民特别歧视屠夫，这不是很矛盾，很虚伪吗？这个问题他回答得很不好，他说：“只要你自己不杀生来吃，或不叫别人专门杀给你吃，而是去买别人杀好的现成肉类来吃是可以的，对屠户的歧视则是沿袭印度的传统，因佛教是从印度传进来的。”我不满意这答案，我曾反驳他，对他的解释提出不同看法，他对我的解释不置可否。但午餐时吃的多是荤菜，他似乎特别喜欢吃海参，六人一
039.查查“达赖喇嘛的人权记录”.txt	6	hear	80	5月15日，《人民日报》发表了一篇卜问写的《达赖喇嘛的人权记录》，看了令人触目惊心。卜问从西藏现存档案资料中举证，告诉我们许多恐怖的、血淋淋的西藏“人权”情况：
039.查查“达赖喇嘛的人权记录”.txt	8	dialogue	210	为了给卜问的文章增补一点铁证，我以这次在北京民族文化宫展出的文照五十三张、实物八十二套为例。实物中有一口油锅，旁边的说明写说：“农奴被砍掉手脚之后，行刑者将其残肢伤口放入烧沸的油锅，用以止血。曾有三个农奴惨死在这口油锅旁。”实物中还有一件1959年前西藏一所监狱用来惩罚农奴的刑具，包括铁火印、夹手棍、挖眼凶器，还有被农奴主剥下的一张小孩的人皮以及砍断的几只手。这样子的“西藏人物的历史与文化遗产”，可未免太伤感情了吧？
040.叶利钦胜利的多重意义.txt	4	dialogue	60	《国际前锋论坛报》说：“俄罗斯共和国的选民，选出激烈反对共党思想的叶利钦为总统，任期五年，使苏联共党遭到历史性的挫败。”
040.叶利钦胜利的多重意义.txt	5	dialogue	104	《华盛顿邮报》说：叶利钦当选俄罗斯第一任民选总统，“不仅是大嗓门的叶利钦个人的胜利，同时更是民主改革理念的一大胜利。”象征俄罗斯人民以选举叶利钦来“唾弃共产党与共产方式，并支持主张政治多元化与自由市场的人”。
040.叶利钦胜利的多重意义.txt	6	dialogue	92	《华盛顿时报》说：“俄罗斯人民已背弃当年列宁鼓吹的理想，并将国家交付给一位保证将把苏联坚决带进世界历史主流的政治领袖。”“选民已唾弃马克斯信仰以及长期被誉为真正解放者的共党革命传统。”
